"x"
10000
9966
9867
9768.6
9738.6
9682.6
9880.6
9830.6
9763.6
9742.4160829302
9644.4160829302
9595.21402567303
9537.21402567303
9531.14718044324
9515.12727469593
9465.12727469593
9457.42332875263
9402.42332875263
9530.42332875263
9457.42332875263
10066.8633287526
10150.057482847
10091.8473979921
10428.8473979921
10378.8473979921
10353.8473979921
10374.2466158905
10787.0447739833
10716.0447739833
10706.0447739833
10649.0447739833
10558.0447739833
10502.9786190526
10362.9786190526
10279.9786190526
10321.3911347527
10246.3911347527
10449.2594547712
10379.2594547712
10330.2594547712
10395.2463882204
10319.2463882204
10286.0987973451
10233.0987973451
10358.2954649362
10277.2954649362
10386.1071264746
10423.1071264746
10333.1071264746
10292.1071264746
10204.1071264746
10186.8823409133
10106.299047387
10006.299047387
9916.299047387
9884.299047387
9863.41691010284
9816.41691010284
9793.41691010284
9913.61830951184
9822.61830951184
10030.7393539215
10015.7393539215
9995.73935392151
9932.73935392151
9828.73935392151
9771.73935392151
9700.53935392151
9603.53935392151
9525.53935392151
9482.03935392151
9428.03935392151
9440.03935392151
9371.03935392151
9355.03935392151
9295.03935392151
9224.03935392151
9142.03935392151
9048.03935392151
8953.03935392151
8879.50332259393
8833.50332259393
8768.50332259393
8716.50332259393
8664.50332259393
8615.50332259393
8580.93232365583
8527.93232365583
8514.20693603811
8467.20693603811
8359.20693603811
8373.05971048679
8311.78922413179
8328.80396155919
8295.47649518919
8518.68812131312
8409.68812131312
8369.68812131312
8494.38355788612
8805.0407895376
8723.0407895376
8796.22792279154
8666.22792279154
8651.62923731691
8573.62923731691
8564.62923731691
8501.62923731691
8778.52188675421
8745.26798966187
8698.26798966187
8625.26798966187
8565.26798966187
8557.26798966187
8650.10438356319
8511.60438356319
8455.60438356319
8649.56442888419
8534.56442888419
8470.56442888419
8422.56442888419
8341.56442888419
8282.56442888419
8214.56442888419
8158.56442888419
8117.56442888419
8500.8979073955
8354.8979073955
8349.8979073955
8786.372201298
8713.372201298
8707.372201298
8918.125982479
8988.737123297
9032.737123297
8969.737123297
8931.737123297
8885.737123297
8837.737123297
8791.737123297
9235.33622841218
9164.33622841218
9219.78444626404
9187.67860793904
9143.67860793904
9086.67860793904
9185.00426498604
9129.00426498604
9174.26408403772
9115.26408403772
9105.26408403772
9050.34303007707
9173.34303007707
9128.08619443247
9076.08619443247
9019.08619443247
9029.08619443247
8961.08619443247
8888.08619443247
8839.08619443247
9314.80375780186
9356.80375780186
9278.80375780186
9278.80375780186
9236.80375780186
9158.80375780186
9359.82319651007
9302.42567562318
9279.48447737172
9241.48447737172
9543.43856681518
9471.43856681518
9396.43856681518
9466.44522759391
9451.44522759391
9354.44522759391
9274.44522759391
9500.44522759391
9886.45515555301
9920.60131246064
9849.60131246064
9789.60131246064
9830.04649431746
9776.04649431746
9825.39187118365
9800.93106513665
9758.93106513665
9827.93106513665
9728.93106513665
9875.77377646036
10256.9916585379
10187.9916585379
10131.9916585379
10103.9916585379
10080.9916585379
10024.9916585379
10163.5209437827
10087.5209437827
10060.0591594209
9947.05915942094
9862.05915942094
9816.05915942094
9792.05915942094
9766.05915942094
9694.05915942094
9605.05915942094
9563.05915942094
9507.05915942094
9577.75172263048
9521.75172263048
9467.75172263048
9382.75172263048
9251.75172263048
9194.75172263048
9384.5707784072
9286.5707784072
9459.47616070052
9386.47616070052
9323.47616070052
9300.47616070052
9221.47616070052
9136.47616070052
9139.28095417855
9040.28095417855
8920.28095417855
8905.80626625606
8842.80626625606
8896.0158972824
8841.0158972824
8778.0158972824
8750.0158972824
8697.0158972824
8733.6897980654
8714.6897980654
8676.6897980654
8584.08124053596
8649.94869003531
8660.94869003531
8622.94869003531
8613.51804461276
8608.86486329476
8721.03764545996
8688.03764545996
8628.03764545996
8558.03764545996
8511.03764545996
8533.63525870067
8528.65757712653
8517.65757712653
8545.65757712653
8506.65757712653
8449.65757712653
8381.65757712653
8455.28670510253
8424.93557319498
8438.91768350868
8403.53296557494
8345.94061021476
8236.94061021476
8499.94061021476
8376.94061021476
8337.75473455239
8289.75473455239
8217.75473455239
8142.75473455239
8086.75473455239
8071.39839882464
8246.57319147493
8407.65533154767
8316.65533154767
8256.65533154767
8680.65533154767
8802.72784523017
8790.72784523017
8724.72784523017
8656.72784523017
8794.75134306087
8725.75134306087
8661.00531679036
8926.00531679036
8906.92839371336
8807.45314620772
8757.45314620772
9009.77669348946
8922.39792177887
8918.61970026467
8952.33497418952
8911.96350265415
8916.02921753888
8914.80634867981
8883.80634867981
8788.80634867981
8734.76037779912
8662.76037779912
8696.49708027686
8704.42896636863
8656.42896636863
8630.42896636863
8569.42896636863
8513.42896636863
8528.53566935363
8451.53566935363
8500.68281800963
8383.87549635363
8362.85556017501
8556.53183269659
8448.53183269659
8691.53183269659
9421.69061269345
9367.64460144375
9289.64460144375
9212.64460144375
9164.64460144375
9175.64460144375
9103.64460144375
9290.56801587351
9224.56801587351
9176.56801587351
9178.56801587351
9135.56801587351
9031.5073015878
9062.50706984468
9007.50706984468
8946.50706984468
8921.64722136449
8839.64722136449
8758.64722136449
8656.26339061648
8563.26339061648
8705.15365028011
8662.66682408011
8608.66682408011
8570.0312643136
8606.20480197783
8544.20480197783
8503.20480197783
8947.51257256253
9035.39431238961
9342.24204036873
9356.44204036873
9371.91339497673
9312.91339497673
9252.62570295061
9191.21390975873
9121.21390975873
9090.21390975873
9025.21390975873
8993.21390975873
8968.55709987912
8949.41137122848
8831.41137122848
8850.80022994631
8927.51970719799
8855.51970719799
8929.77072861345
8924.77072861345
8853.77072861345
8789.77072861345
8724.77072861345
8692.27072861345
8673.86576828425
8619.86576828425
8537.86576828425
8539.82076828425
8470.07408763488
8391.07408763488
8277.88922877104
8185.88922877104
8185.88922877104
8637.13335011304
8572.13335011304
8516.13335011304
8441.13335011304
8387.13335011304
8306.13335011304
8248.13335011304
8316.80403340634
8414.90036381666
8329.90036381666
8304.90036381666
8278.90036381666
8288.91509598124
8208.91509598124
8378.24377518356
8308.24377518356
8221.24377518356
8158.24377518356
8086.96028338599
8413.82496346609
8298.32496346609
8179.32496346609
8040.32496346609
7997.43421285781
7972.93421285781
7910.93421285781
7831.93421285781
7752.93421285781
7638.93421285781
7696.18942407523
7567.18942407523
7514.68942407523
7456.68942407523
7386.68942407523
7280.78323754181
7216.98866174747
7181.98866174747
7221.51240862819
7165.51240862819
7092.51240862819
7000.51240862819
6933.51240862819
6853.51240862819
7094.60226371149
7020.60226371149
7130.74357671149
7166.2219652226
7117.83510620139
7323.72473748319
7378.72473748319
7443.22473748319
7389.5387020605
7314.6387020605
7251.6387020605
7409.04188212424
7282.04188212424
7794.16412701807
7751.61100626757
7699.61100626757
7653.61100626757
7823.01059389793
7800.01059389793
7913.42435171139
7842.42435171139
8043.79153139282
8000.29153139282
8089.62754994469
7998.62754994469
7922.68702847732
7847.68702847732
7709.68702847732
8001.6900971486
7955.6900971486
8185.95944538136
8109.95944538136
8108.27173734919
8119.26381299719
8021.76381299719
7905.76381299719
7909.02266731166
7852.02266731166
7836.02266731166
7958.7754125354
7930.06158603118
8070.67320754036
8123.17117517221
8152.17117517221
8081.17117517221
8183.67048107764
8036.67048107764
8812.87919842118
8893.31013950429
8802.04826642983
8859.88980881268
8866.12592060795
8879.8519220177
8821.8519220177
8776.8519220177
8711.8519220177
8631.8519220177
8562.8519220177
8681.76538991655
8607.76538991655
8531.47969603994
8841.06722578318
8772.06722578318
8710.06722578318
8654.06722578318
8712.06722578318
8656.00973471976
8608.00973471976
8590.51487978076
8585.51487978076
8680.58904220235
8708.40896436135
8668.66483673869
8825.31255386577
8790.07255386577
8742.07255386577
8693.07255386577
8633.07255386577
8599.07255386577
8513.07255386577
8985.71406226634
8879.71406226634
8731.71406226634
8737.71406226634
8755.71406226634
8696.71406226634
8802.58155571734
8747.58155571734
8685.58155571734
8605.58155571734
8636.15798417924
8588.5636159507
8514.5636159507
8439.5636159507
8355.5636159507
8320.5636159507
8250.5636159507
8182.31231705538
8121.31231705538
8441.44966828602
8712.37105096791
8836.47588972514
8765.47588972514
8686.47588972514
8605.47588972514
8578.47588972514
8516.09695370914
8572.51699299062
8754.83588765062
8664.83588765062
8609.83588765062
8548.83588765062
8532.83588765062
8465.83588765062
8782.85084729939
8712.86858586488
8650.86858586488
8595.86858586488
8675.36066432656
8531.36066432656
8481.36066432656
8478.66234303236
8547.66234303236
8531.66234303236
8608.31774707301
8578.31774707301
8745.63873330857
8693.9598540947
8750.9598540947
8938.9598540947
8867.22512983421
8778.22512983421
8731.22512983421
8758.54691202377
8701.54691202377
8620.54691202377
8547.54691202377
8498.54691202377
8439.54691202377
8466.58059041005
8373.58059041005
8335.08059041005
8286.30692149671
8226.30692149671
8162.30692149671
8381.99686649635
8287.99686649635
8227.99686649635
8232.99686649635
8477.99686649635
8406.99686649635
8351.49686649635
8416.93781145418
8336.93781145418
8433.45611664073
8748.04842580394
8716.04842580394
8828.25484862494
8797.25484862494
8741.25484862494
8672.25484862494
8644.25484862494
8592.25484862494
8496.25484862494
8427.25484862494
8403.66584862494
8306.66584862494
8171.60009764331
8102.60009764331
8042.60009764331
7989.60009764331
8089.16992439331
8496.53383934779
8574.26254802968
8537.03480672668
8481.53480672668
8482.53480672668
8520.18028423938
8413.18028423938
8447.98028423938
8396.98028423938
8453.76103060567
8459.45619768978
8409.65224995292
8338.65224995292
8371.04628766721
8340.30707046945
8260.30707046945
8181.30707046945
8123.30707046945
8049.30707046945
8448.66018340607
8420.83156428861
8353.83156428861
8289.83156428861
8241.83156428861
8186.83156428861
8189.62071139819
8127.62071139819
8050.62071139819
7980.62071139819
7946.62071139819
8046.46991417675
7947.89140939929
7887.50261129629
7836.30499043229
7839.30499043229
7777.30499043229
7705.30499043229
7624.30499043229
7570.30499043229
7492.30499043229
7401.38368847629
7441.40230667174
7466.38780690952
8389.64157531381
8607.75695787766
8640.49655891084
8666.66454780867
8665.48049840508
8646.86141139308
8577.86141139308
8550.83882039889
8604.98635473207
8551.98635473207
8719.70482529599
8582.50482529599
8571.46785003384
8578.72278085584
8532.72278085584
8508.2068059372
8436.2068059372
8348.2068059372
8264.2068059372
8227.57833898279
8155.57833898279
8268.63749888179
8163.63749888179
8636.56201454632
8592.56201454632
8507.56201454632
8614.35082472601
8664.15488767285
8640.15488767285
8606.28529441511
8559.28529441511
8439.28529441511
9001.28529441511
8957.28529441511
8815.28529441511
8752.28529441511
9242.67118578294
9154.67118578294
9204.39487843994
9116.39487843994
9411.62273821121
9340.62273821121
9704.62273821121
9687.62273821121
9605.62273821121
9532.67665319056
9763.55686823963
9755.55686823963
9723.21508129663
9720.80227002224
9669.80227002224
9838.06676878907
9777.06676878907
9725.06676878907
9693.74416885922
9636.74416885922
9536.74416885922
9481.74416885922
9353.74416885922
9528.89366094677
9465.89366094677
9510.83833872853
9521.15234657253
9558.15234657253
9495.49234657253
9449.99234657253
9350.04972960725
9262.04972960725
9177.04972960725
9198.04972960725
9262.04972960725
9187.04972960725
9138.04972960725
9092.28382417904
9025.28382417904
9099.57299188694
9033.57299188694
8986.57299188694
8975.31201165814
8947.09762917241
8891.38754412206
8827.38754412206
8897.04610021688
8866.53434118588
9046.91347749971
8970.91347749971
9146.91347749971
9091.91347749971
9135.14037061733
9059.14037061733
9057.46600776833
8967.46600776833
9007.64360219321
8960.69954625035
8979.26169403985
8937.26169403985
8881.26169403985
8912.01598881285
8894.75064110114
8872.75064110114
8800.75064110114
8717.75064110114
8749.62798518708
8767.45181753931
8705.45181753931
8788.11006237931
8689.07341839967
8747.27457149571
8664.27457149571
8618.27457149571
