value, var1, var2, var3, var4, var5, var6, var7, var8, var9, var10, var11, var12, var13, var14, var15, var16, var17, var18, var19,var20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10014.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9977.0,-37.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9965.0,-12.0,-37.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9988.0,23.0,-12.0,-37.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10016.4210137652,28.42101376520077,23.0,-12.0,-37.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10040.9163778791,24.495364113899996,28.42101376520077,23.0,-12.0,-37.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9997.91637787913,-42.999999999970896,24.495364113899996,28.42101376520077,23.0,-12.0,-37.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9973.91637787913,-24.0,-42.999999999970896,24.495364113899996,28.42101376520077,23.0,-12.0,-37.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9954.91637787913,-19.0,-24.0,-42.999999999970896,24.495364113899996,28.42101376520077,23.0,-12.0,-37.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9966.91637787913,12.0,-19.0,-24.0,-42.999999999970896,24.495364113899996,28.42101376520077,23.0,-12.0,-37.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9967.36632336713,0.4499454880005942,12.0,-19.0,-24.0,-42.999999999970896,24.495364113899996,28.42101376520077,23.0,-12.0,-37.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9982.86933470178,15.503011334649273,0.4499454880005942,12.0,-19.0,-24.0,-42.999999999970896,24.495364113899996,28.42101376520077,23.0,-12.0,-37.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10011.2584360402,28.389101338420005,15.503011334649273,0.4499454880005942,12.0,-19.0,-24.0,-42.999999999970896,24.495364113899996,28.42101376520077,23.0,-12.0,-37.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10117.9307218099,106.67228576970047,28.389101338420005,15.503011334649273,0.4499454880005942,12.0,-19.0,-24.0,-42.999999999970896,24.495364113899996,28.42101376520077,23.0,-12.0,-37.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,
10099.9307218099,-18.0,106.67228576970047,28.389101338420005,15.503011334649273,0.4499454880005942,12.0,-19.0,-24.0,-42.999999999970896,24.495364113899996,28.42101376520077,23.0,-12.0,-37.0,14.0,0.0,0.0,0.0,0.0,0.0,
10109.2658762712,9.33515446129968,-18.0,106.67228576970047,28.389101338420005,15.503011334649273,0.4499454880005942,12.0,-19.0,-24.0,-42.999999999970896,24.495364113899996,28.42101376520077,23.0,-12.0,-37.0,14.0,0.0,0.0,0.0,0.0,
10128.5473353343,19.281459063100556,9.33515446129968,-18.0,106.67228576970047,28.389101338420005,15.503011334649273,0.4499454880005942,12.0,-19.0,-24.0,-42.999999999970896,24.495364113899996,28.42101376520077,23.0,-12.0,-37.0,14.0,0.0,0.0,0.0,
10101.5473353343,-27.0,19.281459063100556,9.33515446129968,-18.0,106.67228576970047,28.389101338420005,15.503011334649273,0.4499454880005942,12.0,-19.0,-24.0,-42.999999999970896,24.495364113899996,28.42101376520077,23.0,-12.0,-37.0,14.0,0.0,0.0,
10070.5473353343,-31.0,-27.0,19.281459063100556,9.33515446129968,-18.0,106.67228576970047,28.389101338420005,15.503011334649273,0.4499454880005942,12.0,-19.0,-24.0,-42.999999999970896,24.495364113899996,28.42101376520077,23.0,-12.0,-37.0,14.0,0.0,
10013.5473353343,-57.0,-31.0,-27.0,19.281459063100556,9.33515446129968,-18.0,106.67228576970047,28.389101338420005,15.503011334649273,0.4499454880005942,12.0,-19.0,-24.0,-42.999999999970896,24.495364113899996,28.42101376520077,23.0,-12.0,-37.0,14.0,
10044.9225269433,31.375191609000467,-57.0,-31.0,-27.0,19.281459063100556,9.33515446129968,-18.0,106.67228576970047,28.389101338420005,15.503011334649273,0.4499454880005942,12.0,-19.0,-24.0,-42.999999999970896,24.495364113899996,28.42101376520077,23.0,-12.0,-37.0,
10091.6213083111,46.6987813677988,31.375191609000467,-57.0,-31.0,-27.0,19.281459063100556,9.33515446129968,-18.0,106.67228576970047,28.389101338420005,15.503011334649273,0.4499454880005942,12.0,-19.0,-24.0,-42.999999999970896,24.495364113899996,28.42101376520077,23.0,-12.0,
10069.6213083111,-22.0,46.6987813677988,31.375191609000467,-57.0,-31.0,-27.0,19.281459063100556,9.33515446129968,-18.0,106.67228576970047,28.389101338420005,15.503011334649273,0.4499454880005942,12.0,-19.0,-24.0,-42.999999999970896,24.495364113899996,28.42101376520077,23.0,
10051.6213083111,-18.0,-22.0,46.6987813677988,31.375191609000467,-57.0,-31.0,-27.0,19.281459063100556,9.33515446129968,-18.0,106.67228576970047,28.389101338420005,15.503011334649273,0.4499454880005942,12.0,-19.0,-24.0,-42.999999999970896,24.495364113899996,28.42101376520077,
10068.6213083111,17.0,-18.0,-22.0,46.6987813677988,31.375191609000467,-57.0,-31.0,-27.0,19.281459063100556,9.33515446129968,-18.0,106.67228576970047,28.389101338420005,15.503011334649273,0.4499454880005942,12.0,-19.0,-24.0,-42.999999999970896,24.495364113899996,
10088.3603869715,19.739078660400992,17.0,-18.0,-22.0,46.6987813677988,31.375191609000467,-57.0,-31.0,-27.0,19.281459063100556,9.33515446129968,-18.0,106.67228576970047,28.389101338420005,15.503011334649273,0.4499454880005942,12.0,-19.0,-24.0,-42.999999999970896,
10066.3603869715,-22.0,19.739078660400992,17.0,-18.0,-22.0,46.6987813677988,31.375191609000467,-57.0,-31.0,-27.0,19.281459063100556,9.33515446129968,-18.0,106.67228576970047,28.389101338420005,15.503011334649273,0.4499454880005942,12.0,-19.0,-24.0,
