value, var1, var2, var3, var4, var5, var6, var7, var8, var9, var10, var11, var12, var13, var14, var15, var16, var17, var18, var19,var20
9832.0,-1.0,-2.0,-15.0,-4.0,-7.0,-3.0,-5.0,-4.0,-2.0,-13.0,-8.0,-16.0,-8.0,-8.0,-3.0,-6.0,-2.0,-4.0,-3.0,0.0,
9829.0,-3.0,-1.0,-2.0,-15.0,-4.0,-7.0,-3.0,-5.0,-4.0,-2.0,-13.0,-8.0,-16.0,-8.0,-8.0,-3.0,-6.0,-2.0,-4.0,-3.0,
9828.0,-1.0,-3.0,-1.0,-2.0,-15.0,-4.0,-7.0,-3.0,-5.0,-4.0,-2.0,-13.0,-8.0,-16.0,-8.0,-8.0,-3.0,-6.0,-2.0,-4.0,
9817.0,-11.0,-1.0,-3.0,-1.0,-2.0,-15.0,-4.0,-7.0,-3.0,-5.0,-4.0,-2.0,-13.0,-8.0,-16.0,-8.0,-8.0,-3.0,-6.0,-2.0,
9817.0,0.0,-11.0,-1.0,-3.0,-1.0,-2.0,-15.0,-4.0,-7.0,-3.0,-5.0,-4.0,-2.0,-13.0,-8.0,-16.0,-8.0,-8.0,-3.0,-6.0,
9811.0,-6.0,0.0,-11.0,-1.0,-3.0,-1.0,-2.0,-15.0,-4.0,-7.0,-3.0,-5.0,-4.0,-2.0,-13.0,-8.0,-16.0,-8.0,-8.0,-3.0,
9799.0,-12.0,-6.0,0.0,-11.0,-1.0,-3.0,-1.0,-2.0,-15.0,-4.0,-7.0,-3.0,-5.0,-4.0,-2.0,-13.0,-8.0,-16.0,-8.0,-8.0,
9797.0,-2.0,-12.0,-6.0,0.0,-11.0,-1.0,-3.0,-1.0,-2.0,-15.0,-4.0,-7.0,-3.0,-5.0,-4.0,-2.0,-13.0,-8.0,-16.0,-8.0,
9796.0,-1.0,-2.0,-12.0,-6.0,0.0,-11.0,-1.0,-3.0,-1.0,-2.0,-15.0,-4.0,-7.0,-3.0,-5.0,-4.0,-2.0,-13.0,-8.0,-16.0,
9796.0,0.0,-1.0,-2.0,-12.0,-6.0,0.0,-11.0,-1.0,-3.0,-1.0,-2.0,-15.0,-4.0,-7.0,-3.0,-5.0,-4.0,-2.0,-13.0,-8.0,
9795.0,-1.0,0.0,-1.0,-2.0,-12.0,-6.0,0.0,-11.0,-1.0,-3.0,-1.0,-2.0,-15.0,-4.0,-7.0,-3.0,-5.0,-4.0,-2.0,-13.0,
9790.0,-5.0,-1.0,0.0,-1.0,-2.0,-12.0,-6.0,0.0,-11.0,-1.0,-3.0,-1.0,-2.0,-15.0,-4.0,-7.0,-3.0,-5.0,-4.0,-2.0,
9785.0,-5.0,-5.0,-1.0,0.0,-1.0,-2.0,-12.0,-6.0,0.0,-11.0,-1.0,-3.0,-1.0,-2.0,-15.0,-4.0,-7.0,-3.0,-5.0,-4.0,
9773.0,-12.0,-5.0,-5.0,-1.0,0.0,-1.0,-2.0,-12.0,-6.0,0.0,-11.0,-1.0,-3.0,-1.0,-2.0,-15.0,-4.0,-7.0,-3.0,-5.0,
9772.0,-1.0,-12.0,-5.0,-5.0,-1.0,0.0,-1.0,-2.0,-12.0,-6.0,0.0,-11.0,-1.0,-3.0,-1.0,-2.0,-15.0,-4.0,-7.0,-3.0,
9769.0,-3.0,-1.0,-12.0,-5.0,-5.0,-1.0,0.0,-1.0,-2.0,-12.0,-6.0,0.0,-11.0,-1.0,-3.0,-1.0,-2.0,-15.0,-4.0,-7.0,
9767.0,-2.0,-3.0,-1.0,-12.0,-5.0,-5.0,-1.0,0.0,-1.0,-2.0,-12.0,-6.0,0.0,-11.0,-1.0,-3.0,-1.0,-2.0,-15.0,-4.0,
9760.0,-7.0,-2.0,-3.0,-1.0,-12.0,-5.0,-5.0,-1.0,0.0,-1.0,-2.0,-12.0,-6.0,0.0,-11.0,-1.0,-3.0,-1.0,-2.0,-15.0,
9755.0,-5.0,-7.0,-2.0,-3.0,-1.0,-12.0,-5.0,-5.0,-1.0,0.0,-1.0,-2.0,-12.0,-6.0,0.0,-11.0,-1.0,-3.0,-1.0,-2.0,
9753.0,-2.0,-5.0,-7.0,-2.0,-3.0,-1.0,-12.0,-5.0,-5.0,-1.0,0.0,-1.0,-2.0,-12.0,-6.0,0.0,-11.0,-1.0,-3.0,-1.0,
9747.0,-6.0,-2.0,-5.0,-7.0,-2.0,-3.0,-1.0,-12.0,-5.0,-5.0,-1.0,0.0,-1.0,-2.0,-12.0,-6.0,0.0,-11.0,-1.0,-3.0,
9743.0,-4.0,-6.0,-2.0,-5.0,-7.0,-2.0,-3.0,-1.0,-12.0,-5.0,-5.0,-1.0,0.0,-1.0,-2.0,-12.0,-6.0,0.0,-11.0,-1.0,
9736.0,-7.0,-4.0,-6.0,-2.0,-5.0,-7.0,-2.0,-3.0,-1.0,-12.0,-5.0,-5.0,-1.0,0.0,-1.0,-2.0,-12.0,-6.0,0.0,-11.0,
9733.0,-3.0,-7.0,-4.0,-6.0,-2.0,-5.0,-7.0,-2.0,-3.0,-1.0,-12.0,-5.0,-5.0,-1.0,0.0,-1.0,-2.0,-12.0,-6.0,0.0,
9724.0,-9.0,-3.0,-7.0,-4.0,-6.0,-2.0,-5.0,-7.0,-2.0,-3.0,-1.0,-12.0,-5.0,-5.0,-1.0,0.0,-1.0,-2.0,-12.0,-6.0,
9723.0,-1.0,-9.0,-3.0,-7.0,-4.0,-6.0,-2.0,-5.0,-7.0,-2.0,-3.0,-1.0,-12.0,-5.0,-5.0,-1.0,0.0,-1.0,-2.0,-12.0,
9718.0,-5.0,-1.0,-9.0,-3.0,-7.0,-4.0,-6.0,-2.0,-5.0,-7.0,-2.0,-3.0,-1.0,-12.0,-5.0,-5.0,-1.0,0.0,-1.0,-2.0,
9712.0,-6.0,-5.0,-1.0,-9.0,-3.0,-7.0,-4.0,-6.0,-2.0,-5.0,-7.0,-2.0,-3.0,-1.0,-12.0,-5.0,-5.0,-1.0,0.0,-1.0,
9707.0,-5.0,-6.0,-5.0,-1.0,-9.0,-3.0,-7.0,-4.0,-6.0,-2.0,-5.0,-7.0,-2.0,-3.0,-1.0,-12.0,-5.0,-5.0,-1.0,0.0,
9707.0,0.0,-5.0,-6.0,-5.0,-1.0,-9.0,-3.0,-7.0,-4.0,-6.0,-2.0,-5.0,-7.0,-2.0,-3.0,-1.0,-12.0,-5.0,-5.0,-1.0,
9705.0,-2.0,0.0,-5.0,-6.0,-5.0,-1.0,-9.0,-3.0,-7.0,-4.0,-6.0,-2.0,-5.0,-7.0,-2.0,-3.0,-1.0,-12.0,-5.0,-5.0,
9702.0,-3.0,-2.0,0.0,-5.0,-6.0,-5.0,-1.0,-9.0,-3.0,-7.0,-4.0,-6.0,-2.0,-5.0,-7.0,-2.0,-3.0,-1.0,-12.0,-5.0,
9692.0,-10.0,-3.0,-2.0,0.0,-5.0,-6.0,-5.0,-1.0,-9.0,-3.0,-7.0,-4.0,-6.0,-2.0,-5.0,-7.0,-2.0,-3.0,-1.0,-12.0,
9688.0,-4.0,-10.0,-3.0,-2.0,0.0,-5.0,-6.0,-5.0,-1.0,-9.0,-3.0,-7.0,-4.0,-6.0,-2.0,-5.0,-7.0,-2.0,-3.0,-1.0,
9679.0,-9.0,-4.0,-10.0,-3.0,-2.0,0.0,-5.0,-6.0,-5.0,-1.0,-9.0,-3.0,-7.0,-4.0,-6.0,-2.0,-5.0,-7.0,-2.0,-3.0,
9671.0,-8.0,-9.0,-4.0,-10.0,-3.0,-2.0,0.0,-5.0,-6.0,-5.0,-1.0,-9.0,-3.0,-7.0,-4.0,-6.0,-2.0,-5.0,-7.0,-2.0,
9665.0,-6.0,-8.0,-9.0,-4.0,-10.0,-3.0,-2.0,0.0,-5.0,-6.0,-5.0,-1.0,-9.0,-3.0,-7.0,-4.0,-6.0,-2.0,-5.0,-7.0,
9662.0,-3.0,-6.0,-8.0,-9.0,-4.0,-10.0,-3.0,-2.0,0.0,-5.0,-6.0,-5.0,-1.0,-9.0,-3.0,-7.0,-4.0,-6.0,-2.0,-5.0,
9660.0,-2.0,-3.0,-6.0,-8.0,-9.0,-4.0,-10.0,-3.0,-2.0,0.0,-5.0,-6.0,-5.0,-1.0,-9.0,-3.0,-7.0,-4.0,-6.0,-2.0,
9658.0,-2.0,-2.0,-3.0,-6.0,-8.0,-9.0,-4.0,-10.0,-3.0,-2.0,0.0,-5.0,-6.0,-5.0,-1.0,-9.0,-3.0,-7.0,-4.0,-6.0,
9650.0,-8.0,-2.0,-2.0,-3.0,-6.0,-8.0,-9.0,-4.0,-10.0,-3.0,-2.0,0.0,-5.0,-6.0,-5.0,-1.0,-9.0,-3.0,-7.0,-4.0,
9642.0,-8.0,-8.0,-2.0,-2.0,-3.0,-6.0,-8.0,-9.0,-4.0,-10.0,-3.0,-2.0,0.0,-5.0,-6.0,-5.0,-1.0,-9.0,-3.0,-7.0,
9642.0,0.0,-8.0,-8.0,-2.0,-2.0,-3.0,-6.0,-8.0,-9.0,-4.0,-10.0,-3.0,-2.0,0.0,-5.0,-6.0,-5.0,-1.0,-9.0,-3.0,
9636.0,-6.0,0.0,-8.0,-8.0,-2.0,-2.0,-3.0,-6.0,-8.0,-9.0,-4.0,-10.0,-3.0,-2.0,0.0,-5.0,-6.0,-5.0,-1.0,-9.0,
9628.0,-8.0,-6.0,0.0,-8.0,-8.0,-2.0,-2.0,-3.0,-6.0,-8.0,-9.0,-4.0,-10.0,-3.0,-2.0,0.0,-5.0,-6.0,-5.0,-1.0,
9616.0,-12.0,-8.0,-6.0,0.0,-8.0,-8.0,-2.0,-2.0,-3.0,-6.0,-8.0,-9.0,-4.0,-10.0,-3.0,-2.0,0.0,-5.0,-6.0,-5.0,
9611.0,-5.0,-12.0,-8.0,-6.0,0.0,-8.0,-8.0,-2.0,-2.0,-3.0,-6.0,-8.0,-9.0,-4.0,-10.0,-3.0,-2.0,0.0,-5.0,-6.0,
9602.0,-9.0,-5.0,-12.0,-8.0,-6.0,0.0,-8.0,-8.0,-2.0,-2.0,-3.0,-6.0,-8.0,-9.0,-4.0,-10.0,-3.0,-2.0,0.0,-5.0,
9598.0,-4.0,-9.0,-5.0,-12.0,-8.0,-6.0,0.0,-8.0,-8.0,-2.0,-2.0,-3.0,-6.0,-8.0,-9.0,-4.0,-10.0,-3.0,-2.0,0.0,
9597.0,-1.0,-4.0,-9.0,-5.0,-12.0,-8.0,-6.0,0.0,-8.0,-8.0,-2.0,-2.0,-3.0,-6.0,-8.0,-9.0,-4.0,-10.0,-3.0,-2.0,
9593.0,-4.0,-1.0,-4.0,-9.0,-5.0,-12.0,-8.0,-6.0,0.0,-8.0,-8.0,-2.0,-2.0,-3.0,-6.0,-8.0,-9.0,-4.0,-10.0,-3.0,
9587.0,-6.0,-4.0,-1.0,-4.0,-9.0,-5.0,-12.0,-8.0,-6.0,0.0,-8.0,-8.0,-2.0,-2.0,-3.0,-6.0,-8.0,-9.0,-4.0,-10.0,
9581.0,-6.0,-6.0,-4.0,-1.0,-4.0,-9.0,-5.0,-12.0,-8.0,-6.0,0.0,-8.0,-8.0,-2.0,-2.0,-3.0,-6.0,-8.0,-9.0,-4.0,
9581.0,0.0,-6.0,-6.0,-4.0,-1.0,-4.0,-9.0,-5.0,-12.0,-8.0,-6.0,0.0,-8.0,-8.0,-2.0,-2.0,-3.0,-6.0,-8.0,-9.0,
9580.0,-1.0,0.0,-6.0,-6.0,-4.0,-1.0,-4.0,-9.0,-5.0,-12.0,-8.0,-6.0,0.0,-8.0,-8.0,-2.0,-2.0,-3.0,-6.0,-8.0,
9578.0,-2.0,-1.0,0.0,-6.0,-6.0,-4.0,-1.0,-4.0,-9.0,-5.0,-12.0,-8.0,-6.0,0.0,-8.0,-8.0,-2.0,-2.0,-3.0,-6.0,
9574.0,-4.0,-2.0,-1.0,0.0,-6.0,-6.0,-4.0,-1.0,-4.0,-9.0,-5.0,-12.0,-8.0,-6.0,0.0,-8.0,-8.0,-2.0,-2.0,-3.0,
9567.0,-7.0,-4.0,-2.0,-1.0,0.0,-6.0,-6.0,-4.0,-1.0,-4.0,-9.0,-5.0,-12.0,-8.0,-6.0,0.0,-8.0,-8.0,-2.0,-2.0,
9564.0,-3.0,-7.0,-4.0,-2.0,-1.0,0.0,-6.0,-6.0,-4.0,-1.0,-4.0,-9.0,-5.0,-12.0,-8.0,-6.0,0.0,-8.0,-8.0,-2.0,
9560.0,-4.0,-3.0,-7.0,-4.0,-2.0,-1.0,0.0,-6.0,-6.0,-4.0,-1.0,-4.0,-9.0,-5.0,-12.0,-8.0,-6.0,0.0,-8.0,-8.0,
9552.0,-8.0,-4.0,-3.0,-7.0,-4.0,-2.0,-1.0,0.0,-6.0,-6.0,-4.0,-1.0,-4.0,-9.0,-5.0,-12.0,-8.0,-6.0,0.0,-8.0,
9550.0,-2.0,-8.0,-4.0,-3.0,-7.0,-4.0,-2.0,-1.0,0.0,-6.0,-6.0,-4.0,-1.0,-4.0,-9.0,-5.0,-12.0,-8.0,-6.0,0.0,
9536.0,-14.0,-2.0,-8.0,-4.0,-3.0,-7.0,-4.0,-2.0,-1.0,0.0,-6.0,-6.0,-4.0,-1.0,-4.0,-9.0,-5.0,-12.0,-8.0,-6.0,
9530.0,-6.0,-14.0,-2.0,-8.0,-4.0,-3.0,-7.0,-4.0,-2.0,-1.0,0.0,-6.0,-6.0,-4.0,-1.0,-4.0,-9.0,-5.0,-12.0,-8.0,
9528.0,-2.0,-6.0,-14.0,-2.0,-8.0,-4.0,-3.0,-7.0,-4.0,-2.0,-1.0,0.0,-6.0,-6.0,-4.0,-1.0,-4.0,-9.0,-5.0,-12.0,
9528.0,0.0,-2.0,-6.0,-14.0,-2.0,-8.0,-4.0,-3.0,-7.0,-4.0,-2.0,-1.0,0.0,-6.0,-6.0,-4.0,-1.0,-4.0,-9.0,-5.0,
9524.0,-4.0,0.0,-2.0,-6.0,-14.0,-2.0,-8.0,-4.0,-3.0,-7.0,-4.0,-2.0,-1.0,0.0,-6.0,-6.0,-4.0,-1.0,-4.0,-9.0,
9516.0,-8.0,-4.0,0.0,-2.0,-6.0,-14.0,-2.0,-8.0,-4.0,-3.0,-7.0,-4.0,-2.0,-1.0,0.0,-6.0,-6.0,-4.0,-1.0,-4.0,
9515.0,-1.0,-8.0,-4.0,0.0,-2.0,-6.0,-14.0,-2.0,-8.0,-4.0,-3.0,-7.0,-4.0,-2.0,-1.0,0.0,-6.0,-6.0,-4.0,-1.0,
9511.0,-4.0,-1.0,-8.0,-4.0,0.0,-2.0,-6.0,-14.0,-2.0,-8.0,-4.0,-3.0,-7.0,-4.0,-2.0,-1.0,0.0,-6.0,-6.0,-4.0,
9505.0,-6.0,-4.0,-1.0,-8.0,-4.0,0.0,-2.0,-6.0,-14.0,-2.0,-8.0,-4.0,-3.0,-7.0,-4.0,-2.0,-1.0,0.0,-6.0,-6.0,
9493.0,-12.0,-6.0,-4.0,-1.0,-8.0,-4.0,0.0,-2.0,-6.0,-14.0,-2.0,-8.0,-4.0,-3.0,-7.0,-4.0,-2.0,-1.0,0.0,-6.0,
9490.0,-3.0,-12.0,-6.0,-4.0,-1.0,-8.0,-4.0,0.0,-2.0,-6.0,-14.0,-2.0,-8.0,-4.0,-3.0,-7.0,-4.0,-2.0,-1.0,0.0,
9485.0,-5.0,-3.0,-12.0,-6.0,-4.0,-1.0,-8.0,-4.0,0.0,-2.0,-6.0,-14.0,-2.0,-8.0,-4.0,-3.0,-7.0,-4.0,-2.0,-1.0,
9483.0,-2.0,-5.0,-3.0,-12.0,-6.0,-4.0,-1.0,-8.0,-4.0,0.0,-2.0,-6.0,-14.0,-2.0,-8.0,-4.0,-3.0,-7.0,-4.0,-2.0,
9468.0,-15.0,-2.0,-5.0,-3.0,-12.0,-6.0,-4.0,-1.0,-8.0,-4.0,0.0,-2.0,-6.0,-14.0,-2.0,-8.0,-4.0,-3.0,-7.0,-4.0,
9465.0,-3.0,-15.0,-2.0,-5.0,-3.0,-12.0,-6.0,-4.0,-1.0,-8.0,-4.0,0.0,-2.0,-6.0,-14.0,-2.0,-8.0,-4.0,-3.0,-7.0,
9458.0,-7.0,-3.0,-15.0,-2.0,-5.0,-3.0,-12.0,-6.0,-4.0,-1.0,-8.0,-4.0,0.0,-2.0,-6.0,-14.0,-2.0,-8.0,-4.0,-3.0,
9456.0,-2.0,-7.0,-3.0,-15.0,-2.0,-5.0,-3.0,-12.0,-6.0,-4.0,-1.0,-8.0,-4.0,0.0,-2.0,-6.0,-14.0,-2.0,-8.0,-4.0,
9450.0,-6.0,-2.0,-7.0,-3.0,-15.0,-2.0,-5.0,-3.0,-12.0,-6.0,-4.0,-1.0,-8.0,-4.0,0.0,-2.0,-6.0,-14.0,-2.0,-8.0,
9449.0,-1.0,-6.0,-2.0,-7.0,-3.0,-15.0,-2.0,-5.0,-3.0,-12.0,-6.0,-4.0,-1.0,-8.0,-4.0,0.0,-2.0,-6.0,-14.0,-2.0,
9435.0,-14.0,-1.0,-6.0,-2.0,-7.0,-3.0,-15.0,-2.0,-5.0,-3.0,-12.0,-6.0,-4.0,-1.0,-8.0,-4.0,0.0,-2.0,-6.0,-14.0,
9429.0,-6.0,-14.0,-1.0,-6.0,-2.0,-7.0,-3.0,-15.0,-2.0,-5.0,-3.0,-12.0,-6.0,-4.0,-1.0,-8.0,-4.0,0.0,-2.0,-6.0,
9419.0,-10.0,-6.0,-14.0,-1.0,-6.0,-2.0,-7.0,-3.0,-15.0,-2.0,-5.0,-3.0,-12.0,-6.0,-4.0,-1.0,-8.0,-4.0,0.0,-2.0,
9415.0,-4.0,-10.0,-6.0,-14.0,-1.0,-6.0,-2.0,-7.0,-3.0,-15.0,-2.0,-5.0,-3.0,-12.0,-6.0,-4.0,-1.0,-8.0,-4.0,0.0,
9414.0,-1.0,-4.0,-10.0,-6.0,-14.0,-1.0,-6.0,-2.0,-7.0,-3.0,-15.0,-2.0,-5.0,-3.0,-12.0,-6.0,-4.0,-1.0,-8.0,-4.0,
9412.0,-2.0,-1.0,-4.0,-10.0,-6.0,-14.0,-1.0,-6.0,-2.0,-7.0,-3.0,-15.0,-2.0,-5.0,-3.0,-12.0,-6.0,-4.0,-1.0,-8.0,
9405.0,-7.0,-2.0,-1.0,-4.0,-10.0,-6.0,-14.0,-1.0,-6.0,-2.0,-7.0,-3.0,-15.0,-2.0,-5.0,-3.0,-12.0,-6.0,-4.0,-1.0,
9403.0,-2.0,-7.0,-2.0,-1.0,-4.0,-10.0,-6.0,-14.0,-1.0,-6.0,-2.0,-7.0,-3.0,-15.0,-2.0,-5.0,-3.0,-12.0,-6.0,-4.0,
9393.0,-10.0,-2.0,-7.0,-2.0,-1.0,-4.0,-10.0,-6.0,-14.0,-1.0,-6.0,-2.0,-7.0,-3.0,-15.0,-2.0,-5.0,-3.0,-12.0,-6.0,
9392.0,-1.0,-10.0,-2.0,-7.0,-2.0,-1.0,-4.0,-10.0,-6.0,-14.0,-1.0,-6.0,-2.0,-7.0,-3.0,-15.0,-2.0,-5.0,-3.0,-12.0,
9390.0,-2.0,-1.0,-10.0,-2.0,-7.0,-2.0,-1.0,-4.0,-10.0,-6.0,-14.0,-1.0,-6.0,-2.0,-7.0,-3.0,-15.0,-2.0,-5.0,-3.0,
9379.0,-11.0,-2.0,-1.0,-10.0,-2.0,-7.0,-2.0,-1.0,-4.0,-10.0,-6.0,-14.0,-1.0,-6.0,-2.0,-7.0,-3.0,-15.0,-2.0,-5.0,
9367.0,-12.0,-11.0,-2.0,-1.0,-10.0,-2.0,-7.0,-2.0,-1.0,-4.0,-10.0,-6.0,-14.0,-1.0,-6.0,-2.0,-7.0,-3.0,-15.0,-2.0,
9364.0,-3.0,-12.0,-11.0,-2.0,-1.0,-10.0,-2.0,-7.0,-2.0,-1.0,-4.0,-10.0,-6.0,-14.0,-1.0,-6.0,-2.0,-7.0,-3.0,-15.0,
9356.0,-8.0,-3.0,-12.0,-11.0,-2.0,-1.0,-10.0,-2.0,-7.0,-2.0,-1.0,-4.0,-10.0,-6.0,-14.0,-1.0,-6.0,-2.0,-7.0,-3.0,
9349.0,-7.0,-8.0,-3.0,-12.0,-11.0,-2.0,-1.0,-10.0,-2.0,-7.0,-2.0,-1.0,-4.0,-10.0,-6.0,-14.0,-1.0,-6.0,-2.0,-7.0,
9345.0,-4.0,-7.0,-8.0,-3.0,-12.0,-11.0,-2.0,-1.0,-10.0,-2.0,-7.0,-2.0,-1.0,-4.0,-10.0,-6.0,-14.0,-1.0,-6.0,-2.0,
9343.0,-2.0,-4.0,-7.0,-8.0,-3.0,-12.0,-11.0,-2.0,-1.0,-10.0,-2.0,-7.0,-2.0,-1.0,-4.0,-10.0,-6.0,-14.0,-1.0,-6.0,
9337.0,-6.0,-2.0,-4.0,-7.0,-8.0,-3.0,-12.0,-11.0,-2.0,-1.0,-10.0,-2.0,-7.0,-2.0,-1.0,-4.0,-10.0,-6.0,-14.0,-1.0,
