value, var1, var2, var3, var4, var5, var6, var7, var8, var9, var10, var11, var12, var13, var14, var15, var16, var17, var18, var19,var20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9996.66363691441,-3.336363085589255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9990.61214905904,-6.051487855371306,-3.336363085589255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9989.02895390638,-1.583195152659755,-6.051487855371306,-3.336363085589255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9985.07849449515,-3.950459411229531,-1.583195152659755,-6.051487855371306,-3.336363085589255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9975.71813693276,-9.360357562389254,-3.950459411229531,-1.583195152659755,-6.051487855371306,-3.336363085589255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9964.08504844007,-11.633088492690149,-9.360357562389254,-3.950459411229531,-1.583195152659755,-6.051487855371306,-3.336363085589255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9981.50969365734,17.424645217270154,-11.633088492690149,-9.360357562389254,-3.950459411229531,-1.583195152659755,-6.051487855371306,-3.336363085589255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9984.75582414289,3.2461304855496564,17.424645217270154,-11.633088492690149,-9.360357562389254,-3.950459411229531,-1.583195152659755,-6.051487855371306,-3.336363085589255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9994.71581107072,9.95998692782996,3.2461304855496564,17.424645217270154,-11.633088492690149,-9.360357562389254,-3.950459411229531,-1.583195152659755,-6.051487855371306,-3.336363085589255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10016.0571220159,21.34131094517943,9.95998692782996,3.2461304855496564,17.424645217270154,-11.633088492690149,-9.360357562389254,-3.950459411229531,-1.583195152659755,-6.051487855371306,-3.336363085589255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10048.3389706979,32.28184868199969,21.34131094517943,9.95998692782996,3.2461304855496564,17.424645217270154,-11.633088492690149,-9.360357562389254,-3.950459411229531,-1.583195152659755,-6.051487855371306,-3.336363085589255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10042.2389706979,-6.100000000000364,32.28184868199969,21.34131094517943,9.95998692782996,3.2461304855496564,17.424645217270154,-11.633088492690149,-9.360357562389254,-3.950459411229531,-1.583195152659755,-6.051487855371306,-3.336363085589255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10061.4599091584,19.220938460501202,-6.100000000000364,32.28184868199969,21.34131094517943,9.95998692782996,3.2461304855496564,17.424645217270154,-11.633088492690149,-9.360357562389254,-3.950459411229531,-1.583195152659755,-6.051487855371306,-3.336363085589255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10053.6435580176,-7.81635114080018,19.220938460501202,-6.100000000000364,32.28184868199969,21.34131094517943,9.95998692782996,3.2461304855496564,17.424645217270154,-11.633088492690149,-9.360357562389254,-3.950459411229531,-1.583195152659755,-6.051487855371306,-3.336363085589255,0.0,0.0,0.0,0.0,0.0,0.0,
10059.6074290003,5.963870982699518,-7.81635114080018,19.220938460501202,-6.100000000000364,32.28184868199969,21.34131094517943,9.95998692782996,3.2461304855496564,17.424645217270154,-11.633088492690149,-9.360357562389254,-3.950459411229531,-1.583195152659755,-6.051487855371306,-3.336363085589255,0.0,0.0,0.0,0.0,0.0,
10048.9745719265,-10.632857073800551,5.963870982699518,-7.81635114080018,19.220938460501202,-6.100000000000364,32.28184868199969,21.34131094517943,9.95998692782996,3.2461304855496564,17.424645217270154,-11.633088492690149,-9.360357562389254,-3.950459411229531,-1.583195152659755,-6.051487855371306,-3.336363085589255,0.0,0.0,0.0,0.0,
10041.9745719265,-7.0,-10.632857073800551,5.963870982699518,-7.81635114080018,19.220938460501202,-6.100000000000364,32.28184868199969,21.34131094517943,9.95998692782996,3.2461304855496564,17.424645217270154,-11.633088492690149,-9.360357562389254,-3.950459411229531,-1.583195152659755,-6.051487855371306,-3.336363085589255,0.0,0.0,0.0,
10063.061912659,21.087340732501616,-7.0,-10.632857073800551,5.963870982699518,-7.81635114080018,19.220938460501202,-6.100000000000364,32.28184868199969,21.34131094517943,9.95998692782996,3.2461304855496564,17.424645217270154,-11.633088492690149,-9.360357562389254,-3.950459411229531,-1.583195152659755,-6.051487855371306,-3.336363085589255,0.0,0.0,
10057.768430753,-5.293481906001034,21.087340732501616,-7.0,-10.632857073800551,5.963870982699518,-7.81635114080018,19.220938460501202,-6.100000000000364,32.28184868199969,21.34131094517943,9.95998692782996,3.2461304855496564,17.424645217270154,-11.633088492690149,-9.360357562389254,-3.950459411229531,-1.583195152659755,-6.051487855371306,-3.336363085589255,0.0,
10051.6342839986,-6.134146754400717,-5.293481906001034,21.087340732501616,-7.0,-10.632857073800551,5.963870982699518,-7.81635114080018,19.220938460501202,-6.100000000000364,32.28184868199969,21.34131094517943,9.95998692782996,3.2461304855496564,17.424645217270154,-11.633088492690149,-9.360357562389254,-3.950459411229531,-1.583195152659755,-6.051487855371306,-3.336363085589255,
10045.0351730464,-6.599110952198316,-6.134146754400717,-5.293481906001034,21.087340732501616,-7.0,-10.632857073800551,5.963870982699518,-7.81635114080018,19.220938460501202,-6.100000000000364,32.28184868199969,21.34131094517943,9.95998692782996,3.2461304855496564,17.424645217270154,-11.633088492690149,-9.360357562389254,-3.950459411229531,-1.583195152659755,-6.051487855371306,
10041.248167618,-3.787005428401244,-6.599110952198316,-6.134146754400717,-5.293481906001034,21.087340732501616,-7.0,-10.632857073800551,5.963870982699518,-7.81635114080018,19.220938460501202,-6.100000000000364,32.28184868199969,21.34131094517943,9.95998692782996,3.2461304855496564,17.424645217270154,-11.633088492690149,-9.360357562389254,-3.950459411229531,-1.583195152659755,
