value, var1, var2, var3, var4, var5, var6, var7, var8, var9, var10, var11, var12, var13, var14, var15, var16, var17, var18, var19,var20
10455.44,-13.0,-11.0,-24.0,-10.0,-23.0,-12.0,-11.0,-12.0,-4.0,-15.0,386.0,-29.0,-15.0,228.4400000000005,-9.0,-21.0,-13.0,-13.0,-19.0,-11.0,
10437.44,-18.0,-13.0,-11.0,-24.0,-10.0,-23.0,-12.0,-11.0,-12.0,-4.0,-15.0,386.0,-29.0,-15.0,228.4400000000005,-9.0,-21.0,-13.0,-13.0,-19.0,
10431.44,-6.0,-18.0,-13.0,-11.0,-24.0,-10.0,-23.0,-12.0,-11.0,-12.0,-4.0,-15.0,386.0,-29.0,-15.0,228.4400000000005,-9.0,-21.0,-13.0,-13.0,
10413.44,-18.0,-6.0,-18.0,-13.0,-11.0,-24.0,-10.0,-23.0,-12.0,-11.0,-12.0,-4.0,-15.0,386.0,-29.0,-15.0,228.4400000000005,-9.0,-21.0,-13.0,
10412.44,-1.0,-18.0,-6.0,-18.0,-13.0,-11.0,-24.0,-10.0,-23.0,-12.0,-11.0,-12.0,-4.0,-15.0,386.0,-29.0,-15.0,228.4400000000005,-9.0,-21.0,
10890.44,478.0,-1.0,-18.0,-6.0,-18.0,-13.0,-11.0,-24.0,-10.0,-23.0,-12.0,-11.0,-12.0,-4.0,-15.0,386.0,-29.0,-15.0,228.4400000000005,-9.0,
10874.44,-16.0,478.0,-1.0,-18.0,-6.0,-18.0,-13.0,-11.0,-24.0,-10.0,-23.0,-12.0,-11.0,-12.0,-4.0,-15.0,386.0,-29.0,-15.0,228.4400000000005,
10858.44,-16.0,-16.0,478.0,-1.0,-18.0,-6.0,-18.0,-13.0,-11.0,-24.0,-10.0,-23.0,-12.0,-11.0,-12.0,-4.0,-15.0,386.0,-29.0,-15.0,
10849.44,-9.0,-16.0,-16.0,478.0,-1.0,-18.0,-6.0,-18.0,-13.0,-11.0,-24.0,-10.0,-23.0,-12.0,-11.0,-12.0,-4.0,-15.0,386.0,-29.0,
10837.44,-12.0,-9.0,-16.0,-16.0,478.0,-1.0,-18.0,-6.0,-18.0,-13.0,-11.0,-24.0,-10.0,-23.0,-12.0,-11.0,-12.0,-4.0,-15.0,386.0,
10820.44,-17.0,-12.0,-9.0,-16.0,-16.0,478.0,-1.0,-18.0,-6.0,-18.0,-13.0,-11.0,-24.0,-10.0,-23.0,-12.0,-11.0,-12.0,-4.0,-15.0,
10793.44,-27.0,-17.0,-12.0,-9.0,-16.0,-16.0,478.0,-1.0,-18.0,-6.0,-18.0,-13.0,-11.0,-24.0,-10.0,-23.0,-12.0,-11.0,-12.0,-4.0,
10779.44,-14.0,-27.0,-17.0,-12.0,-9.0,-16.0,-16.0,478.0,-1.0,-18.0,-6.0,-18.0,-13.0,-11.0,-24.0,-10.0,-23.0,-12.0,-11.0,-12.0,
10758.44,-21.0,-14.0,-27.0,-17.0,-12.0,-9.0,-16.0,-16.0,478.0,-1.0,-18.0,-6.0,-18.0,-13.0,-11.0,-24.0,-10.0,-23.0,-12.0,-11.0,
10743.44,-15.0,-21.0,-14.0,-27.0,-17.0,-12.0,-9.0,-16.0,-16.0,478.0,-1.0,-18.0,-6.0,-18.0,-13.0,-11.0,-24.0,-10.0,-23.0,-12.0,
10733.44,-10.0,-15.0,-21.0,-14.0,-27.0,-17.0,-12.0,-9.0,-16.0,-16.0,478.0,-1.0,-18.0,-6.0,-18.0,-13.0,-11.0,-24.0,-10.0,-23.0,
10728.44,-5.0,-10.0,-15.0,-21.0,-14.0,-27.0,-17.0,-12.0,-9.0,-16.0,-16.0,478.0,-1.0,-18.0,-6.0,-18.0,-13.0,-11.0,-24.0,-10.0,
10717.44,-11.0,-5.0,-10.0,-15.0,-21.0,-14.0,-27.0,-17.0,-12.0,-9.0,-16.0,-16.0,478.0,-1.0,-18.0,-6.0,-18.0,-13.0,-11.0,-24.0,
10707.44,-10.0,-11.0,-5.0,-10.0,-15.0,-21.0,-14.0,-27.0,-17.0,-12.0,-9.0,-16.0,-16.0,478.0,-1.0,-18.0,-6.0,-18.0,-13.0,-11.0,
10696.44,-11.0,-10.0,-11.0,-5.0,-10.0,-15.0,-21.0,-14.0,-27.0,-17.0,-12.0,-9.0,-16.0,-16.0,478.0,-1.0,-18.0,-6.0,-18.0,-13.0,
10680.44,-16.0,-11.0,-10.0,-11.0,-5.0,-10.0,-15.0,-21.0,-14.0,-27.0,-17.0,-12.0,-9.0,-16.0,-16.0,478.0,-1.0,-18.0,-6.0,-18.0,
10671.44,-9.0,-16.0,-11.0,-10.0,-11.0,-5.0,-10.0,-15.0,-21.0,-14.0,-27.0,-17.0,-12.0,-9.0,-16.0,-16.0,478.0,-1.0,-18.0,-6.0,
10650.44,-21.0,-9.0,-16.0,-11.0,-10.0,-11.0,-5.0,-10.0,-15.0,-21.0,-14.0,-27.0,-17.0,-12.0,-9.0,-16.0,-16.0,478.0,-1.0,-18.0,
10641.44,-9.0,-21.0,-9.0,-16.0,-11.0,-10.0,-11.0,-5.0,-10.0,-15.0,-21.0,-14.0,-27.0,-17.0,-12.0,-9.0,-16.0,-16.0,478.0,-1.0,
10626.44,-15.0,-9.0,-21.0,-9.0,-16.0,-11.0,-10.0,-11.0,-5.0,-10.0,-15.0,-21.0,-14.0,-27.0,-17.0,-12.0,-9.0,-16.0,-16.0,478.0,
10618.44,-8.0,-15.0,-9.0,-21.0,-9.0,-16.0,-11.0,-10.0,-11.0,-5.0,-10.0,-15.0,-21.0,-14.0,-27.0,-17.0,-12.0,-9.0,-16.0,-16.0,
10597.44,-21.0,-8.0,-15.0,-9.0,-21.0,-9.0,-16.0,-11.0,-10.0,-11.0,-5.0,-10.0,-15.0,-21.0,-14.0,-27.0,-17.0,-12.0,-9.0,-16.0,
10578.44,-19.0,-21.0,-8.0,-15.0,-9.0,-21.0,-9.0,-16.0,-11.0,-10.0,-11.0,-5.0,-10.0,-15.0,-21.0,-14.0,-27.0,-17.0,-12.0,-9.0,
10566.44,-12.0,-19.0,-21.0,-8.0,-15.0,-9.0,-21.0,-9.0,-16.0,-11.0,-10.0,-11.0,-5.0,-10.0,-15.0,-21.0,-14.0,-27.0,-17.0,-12.0,
10555.44,-11.0,-12.0,-19.0,-21.0,-8.0,-15.0,-9.0,-21.0,-9.0,-16.0,-11.0,-10.0,-11.0,-5.0,-10.0,-15.0,-21.0,-14.0,-27.0,-17.0,
10548.44,-7.0,-11.0,-12.0,-19.0,-21.0,-8.0,-15.0,-9.0,-21.0,-9.0,-16.0,-11.0,-10.0,-11.0,-5.0,-10.0,-15.0,-21.0,-14.0,-27.0,
10818.5039590655,270.06395906549915,-7.0,-11.0,-12.0,-19.0,-21.0,-8.0,-15.0,-9.0,-21.0,-9.0,-16.0,-11.0,-10.0,-11.0,-5.0,-10.0,-15.0,-21.0,-14.0,
10787.5039590655,-31.0,270.06395906549915,-7.0,-11.0,-12.0,-19.0,-21.0,-8.0,-15.0,-9.0,-21.0,-9.0,-16.0,-11.0,-10.0,-11.0,-5.0,-10.0,-15.0,-21.0,
10772.5039590655,-15.0,-31.0,270.06395906549915,-7.0,-11.0,-12.0,-19.0,-21.0,-8.0,-15.0,-9.0,-21.0,-9.0,-16.0,-11.0,-10.0,-11.0,-5.0,-10.0,-15.0,
10750.5039590655,-22.0,-15.0,-31.0,270.06395906549915,-7.0,-11.0,-12.0,-19.0,-21.0,-8.0,-15.0,-9.0,-21.0,-9.0,-16.0,-11.0,-10.0,-11.0,-5.0,-10.0,
10729.5039590655,-21.0,-22.0,-15.0,-31.0,270.06395906549915,-7.0,-11.0,-12.0,-19.0,-21.0,-8.0,-15.0,-9.0,-21.0,-9.0,-16.0,-11.0,-10.0,-11.0,-5.0,
10712.5039590655,-17.0,-21.0,-22.0,-15.0,-31.0,270.06395906549915,-7.0,-11.0,-12.0,-19.0,-21.0,-8.0,-15.0,-9.0,-21.0,-9.0,-16.0,-11.0,-10.0,-11.0,
10698.5039590655,-14.0,-17.0,-21.0,-22.0,-15.0,-31.0,270.06395906549915,-7.0,-11.0,-12.0,-19.0,-21.0,-8.0,-15.0,-9.0,-21.0,-9.0,-16.0,-11.0,-10.0,
10688.5039590655,-10.0,-14.0,-17.0,-21.0,-22.0,-15.0,-31.0,270.06395906549915,-7.0,-11.0,-12.0,-19.0,-21.0,-8.0,-15.0,-9.0,-21.0,-9.0,-16.0,-11.0,
10680.5039590655,-8.0,-10.0,-14.0,-17.0,-21.0,-22.0,-15.0,-31.0,270.06395906549915,-7.0,-11.0,-12.0,-19.0,-21.0,-8.0,-15.0,-9.0,-21.0,-9.0,-16.0,
10658.5039590655,-22.0,-8.0,-10.0,-14.0,-17.0,-21.0,-22.0,-15.0,-31.0,270.06395906549915,-7.0,-11.0,-12.0,-19.0,-21.0,-8.0,-15.0,-9.0,-21.0,-9.0,
10639.5039590655,-19.0,-22.0,-8.0,-10.0,-14.0,-17.0,-21.0,-22.0,-15.0,-31.0,270.06395906549915,-7.0,-11.0,-12.0,-19.0,-21.0,-8.0,-15.0,-9.0,-21.0,
10628.5039590655,-11.0,-19.0,-22.0,-8.0,-10.0,-14.0,-17.0,-21.0,-22.0,-15.0,-31.0,270.06395906549915,-7.0,-11.0,-12.0,-19.0,-21.0,-8.0,-15.0,-9.0,
10611.5039590655,-17.0,-11.0,-19.0,-22.0,-8.0,-10.0,-14.0,-17.0,-21.0,-22.0,-15.0,-31.0,270.06395906549915,-7.0,-11.0,-12.0,-19.0,-21.0,-8.0,-15.0,
10596.5039590655,-15.0,-17.0,-11.0,-19.0,-22.0,-8.0,-10.0,-14.0,-17.0,-21.0,-22.0,-15.0,-31.0,270.06395906549915,-7.0,-11.0,-12.0,-19.0,-21.0,-8.0,
10575.5039590655,-21.0,-15.0,-17.0,-11.0,-19.0,-22.0,-8.0,-10.0,-14.0,-17.0,-21.0,-22.0,-15.0,-31.0,270.06395906549915,-7.0,-11.0,-12.0,-19.0,-21.0,
10562.5039590655,-13.0,-21.0,-15.0,-17.0,-11.0,-19.0,-22.0,-8.0,-10.0,-14.0,-17.0,-21.0,-22.0,-15.0,-31.0,270.06395906549915,-7.0,-11.0,-12.0,-19.0,
10534.5039590655,-28.0,-13.0,-21.0,-15.0,-17.0,-11.0,-19.0,-22.0,-8.0,-10.0,-14.0,-17.0,-21.0,-22.0,-15.0,-31.0,270.06395906549915,-7.0,-11.0,-12.0,
10519.5039590655,-15.0,-28.0,-13.0,-21.0,-15.0,-17.0,-11.0,-19.0,-22.0,-8.0,-10.0,-14.0,-17.0,-21.0,-22.0,-15.0,-31.0,270.06395906549915,-7.0,-11.0,
10516.5039590655,-3.0,-15.0,-28.0,-13.0,-21.0,-15.0,-17.0,-11.0,-19.0,-22.0,-8.0,-10.0,-14.0,-17.0,-21.0,-22.0,-15.0,-31.0,270.06395906549915,-7.0,
10508.5039590655,-8.0,-3.0,-15.0,-28.0,-13.0,-21.0,-15.0,-17.0,-11.0,-19.0,-22.0,-8.0,-10.0,-14.0,-17.0,-21.0,-22.0,-15.0,-31.0,270.06395906549915,
10493.5039590655,-15.0,-8.0,-3.0,-15.0,-28.0,-13.0,-21.0,-15.0,-17.0,-11.0,-19.0,-22.0,-8.0,-10.0,-14.0,-17.0,-21.0,-22.0,-15.0,-31.0,
10480.5039590655,-13.0,-15.0,-8.0,-3.0,-15.0,-28.0,-13.0,-21.0,-15.0,-17.0,-11.0,-19.0,-22.0,-8.0,-10.0,-14.0,-17.0,-21.0,-22.0,-15.0,
10473.5039590655,-7.0,-13.0,-15.0,-8.0,-3.0,-15.0,-28.0,-13.0,-21.0,-15.0,-17.0,-11.0,-19.0,-22.0,-8.0,-10.0,-14.0,-17.0,-21.0,-22.0,
10468.5039590655,-5.0,-7.0,-13.0,-15.0,-8.0,-3.0,-15.0,-28.0,-13.0,-21.0,-15.0,-17.0,-11.0,-19.0,-22.0,-8.0,-10.0,-14.0,-17.0,-21.0,
10456.5039590655,-12.0,-5.0,-7.0,-13.0,-15.0,-8.0,-3.0,-15.0,-28.0,-13.0,-21.0,-15.0,-17.0,-11.0,-19.0,-22.0,-8.0,-10.0,-14.0,-17.0,
10449.5039590655,-7.0,-12.0,-5.0,-7.0,-13.0,-15.0,-8.0,-3.0,-15.0,-28.0,-13.0,-21.0,-15.0,-17.0,-11.0,-19.0,-22.0,-8.0,-10.0,-14.0,
10434.5039590655,-15.0,-7.0,-12.0,-5.0,-7.0,-13.0,-15.0,-8.0,-3.0,-15.0,-28.0,-13.0,-21.0,-15.0,-17.0,-11.0,-19.0,-22.0,-8.0,-10.0,
10428.5039590655,-6.0,-15.0,-7.0,-12.0,-5.0,-7.0,-13.0,-15.0,-8.0,-3.0,-15.0,-28.0,-13.0,-21.0,-15.0,-17.0,-11.0,-19.0,-22.0,-8.0,
10416.5039590655,-12.0,-6.0,-15.0,-7.0,-12.0,-5.0,-7.0,-13.0,-15.0,-8.0,-3.0,-15.0,-28.0,-13.0,-21.0,-15.0,-17.0,-11.0,-19.0,-22.0,
10392.5039590655,-24.0,-12.0,-6.0,-15.0,-7.0,-12.0,-5.0,-7.0,-13.0,-15.0,-8.0,-3.0,-15.0,-28.0,-13.0,-21.0,-15.0,-17.0,-11.0,-19.0,
10380.5039590655,-12.0,-24.0,-12.0,-6.0,-15.0,-7.0,-12.0,-5.0,-7.0,-13.0,-15.0,-8.0,-3.0,-15.0,-28.0,-13.0,-21.0,-15.0,-17.0,-11.0,
10667.1653900312,286.66143096569976,-12.0,-24.0,-12.0,-6.0,-15.0,-7.0,-12.0,-5.0,-7.0,-13.0,-15.0,-8.0,-3.0,-15.0,-28.0,-13.0,-21.0,-15.0,-17.0,
10653.1653900312,-14.0,286.66143096569976,-12.0,-24.0,-12.0,-6.0,-15.0,-7.0,-12.0,-5.0,-7.0,-13.0,-15.0,-8.0,-3.0,-15.0,-28.0,-13.0,-21.0,-15.0,
10644.1653900312,-9.0,-14.0,286.66143096569976,-12.0,-24.0,-12.0,-6.0,-15.0,-7.0,-12.0,-5.0,-7.0,-13.0,-15.0,-8.0,-3.0,-15.0,-28.0,-13.0,-21.0,
10640.1653900312,-4.0,-9.0,-14.0,286.66143096569976,-12.0,-24.0,-12.0,-6.0,-15.0,-7.0,-12.0,-5.0,-7.0,-13.0,-15.0,-8.0,-3.0,-15.0,-28.0,-13.0,
11006.0472989049,365.8819088737,-4.0,-9.0,-14.0,286.66143096569976,-12.0,-24.0,-12.0,-6.0,-15.0,-7.0,-12.0,-5.0,-7.0,-13.0,-15.0,-8.0,-3.0,-15.0,-28.0,
10990.0472989049,-16.0,365.8819088737,-4.0,-9.0,-14.0,286.66143096569976,-12.0,-24.0,-12.0,-6.0,-15.0,-7.0,-12.0,-5.0,-7.0,-13.0,-15.0,-8.0,-3.0,-15.0,
10981.0472989049,-9.0,-16.0,365.8819088737,-4.0,-9.0,-14.0,286.66143096569976,-12.0,-24.0,-12.0,-6.0,-15.0,-7.0,-12.0,-5.0,-7.0,-13.0,-15.0,-8.0,-3.0,
10960.0472989049,-21.0,-9.0,-16.0,365.8819088737,-4.0,-9.0,-14.0,286.66143096569976,-12.0,-24.0,-12.0,-6.0,-15.0,-7.0,-12.0,-5.0,-7.0,-13.0,-15.0,-8.0,
10940.0472989049,-20.0,-21.0,-9.0,-16.0,365.8819088737,-4.0,-9.0,-14.0,286.66143096569976,-12.0,-24.0,-12.0,-6.0,-15.0,-7.0,-12.0,-5.0,-7.0,-13.0,-15.0,
10932.0472989049,-8.0,-20.0,-21.0,-9.0,-16.0,365.8819088737,-4.0,-9.0,-14.0,286.66143096569976,-12.0,-24.0,-12.0,-6.0,-15.0,-7.0,-12.0,-5.0,-7.0,-13.0,
10926.0472989049,-6.0,-8.0,-20.0,-21.0,-9.0,-16.0,365.8819088737,-4.0,-9.0,-14.0,286.66143096569976,-12.0,-24.0,-12.0,-6.0,-15.0,-7.0,-12.0,-5.0,-7.0,
10912.0472989049,-14.0,-6.0,-8.0,-20.0,-21.0,-9.0,-16.0,365.8819088737,-4.0,-9.0,-14.0,286.66143096569976,-12.0,-24.0,-12.0,-6.0,-15.0,-7.0,-12.0,-5.0,
11244.0472989049,332.0,-14.0,-6.0,-8.0,-20.0,-21.0,-9.0,-16.0,365.8819088737,-4.0,-9.0,-14.0,286.66143096569976,-12.0,-24.0,-12.0,-6.0,-15.0,-7.0,-12.0,
11228.0472989049,-16.0,332.0,-14.0,-6.0,-8.0,-20.0,-21.0,-9.0,-16.0,365.8819088737,-4.0,-9.0,-14.0,286.66143096569976,-12.0,-24.0,-12.0,-6.0,-15.0,-7.0,
11220.0472989049,-8.0,-16.0,332.0,-14.0,-6.0,-8.0,-20.0,-21.0,-9.0,-16.0,365.8819088737,-4.0,-9.0,-14.0,286.66143096569976,-12.0,-24.0,-12.0,-6.0,-15.0,
11209.0472989049,-11.0,-8.0,-16.0,332.0,-14.0,-6.0,-8.0,-20.0,-21.0,-9.0,-16.0,365.8819088737,-4.0,-9.0,-14.0,286.66143096569976,-12.0,-24.0,-12.0,-6.0,
11203.0472989049,-6.0,-11.0,-8.0,-16.0,332.0,-14.0,-6.0,-8.0,-20.0,-21.0,-9.0,-16.0,365.8819088737,-4.0,-9.0,-14.0,286.66143096569976,-12.0,-24.0,-12.0,
11187.0472989049,-16.0,-6.0,-11.0,-8.0,-16.0,332.0,-14.0,-6.0,-8.0,-20.0,-21.0,-9.0,-16.0,365.8819088737,-4.0,-9.0,-14.0,286.66143096569976,-12.0,-24.0,
11174.0472989049,-13.0,-16.0,-6.0,-11.0,-8.0,-16.0,332.0,-14.0,-6.0,-8.0,-20.0,-21.0,-9.0,-16.0,365.8819088737,-4.0,-9.0,-14.0,286.66143096569976,-12.0,
11141.0472989049,-33.0,-13.0,-16.0,-6.0,-11.0,-8.0,-16.0,332.0,-14.0,-6.0,-8.0,-20.0,-21.0,-9.0,-16.0,365.8819088737,-4.0,-9.0,-14.0,286.66143096569976,
11126.0472989049,-15.0,-33.0,-13.0,-16.0,-6.0,-11.0,-8.0,-16.0,332.0,-14.0,-6.0,-8.0,-20.0,-21.0,-9.0,-16.0,365.8819088737,-4.0,-9.0,-14.0,
11108.0472989049,-18.0,-15.0,-33.0,-13.0,-16.0,-6.0,-11.0,-8.0,-16.0,332.0,-14.0,-6.0,-8.0,-20.0,-21.0,-9.0,-16.0,365.8819088737,-4.0,-9.0,
11086.0472989049,-22.0,-18.0,-15.0,-33.0,-13.0,-16.0,-6.0,-11.0,-8.0,-16.0,332.0,-14.0,-6.0,-8.0,-20.0,-21.0,-9.0,-16.0,365.8819088737,-4.0,
11069.0472989049,-17.0,-22.0,-18.0,-15.0,-33.0,-13.0,-16.0,-6.0,-11.0,-8.0,-16.0,332.0,-14.0,-6.0,-8.0,-20.0,-21.0,-9.0,-16.0,365.8819088737,
11064.0472989049,-5.0,-17.0,-22.0,-18.0,-15.0,-33.0,-13.0,-16.0,-6.0,-11.0,-8.0,-16.0,332.0,-14.0,-6.0,-8.0,-20.0,-21.0,-9.0,-16.0,
11042.0472989049,-22.0,-5.0,-17.0,-22.0,-18.0,-15.0,-33.0,-13.0,-16.0,-6.0,-11.0,-8.0,-16.0,332.0,-14.0,-6.0,-8.0,-20.0,-21.0,-9.0,
11030.0472989049,-12.0,-22.0,-5.0,-17.0,-22.0,-18.0,-15.0,-33.0,-13.0,-16.0,-6.0,-11.0,-8.0,-16.0,332.0,-14.0,-6.0,-8.0,-20.0,-21.0,
11016.0472989049,-14.0,-12.0,-22.0,-5.0,-17.0,-22.0,-18.0,-15.0,-33.0,-13.0,-16.0,-6.0,-11.0,-8.0,-16.0,332.0,-14.0,-6.0,-8.0,-20.0,
11011.0472989049,-5.0,-14.0,-12.0,-22.0,-5.0,-17.0,-22.0,-18.0,-15.0,-33.0,-13.0,-16.0,-6.0,-11.0,-8.0,-16.0,332.0,-14.0,-6.0,-8.0,
11001.0472989049,-10.0,-5.0,-14.0,-12.0,-22.0,-5.0,-17.0,-22.0,-18.0,-15.0,-33.0,-13.0,-16.0,-6.0,-11.0,-8.0,-16.0,332.0,-14.0,-6.0,
10974.0472989049,-27.0,-10.0,-5.0,-14.0,-12.0,-22.0,-5.0,-17.0,-22.0,-18.0,-15.0,-33.0,-13.0,-16.0,-6.0,-11.0,-8.0,-16.0,332.0,-14.0,
10946.0472989049,-28.0,-27.0,-10.0,-5.0,-14.0,-12.0,-22.0,-5.0,-17.0,-22.0,-18.0,-15.0,-33.0,-13.0,-16.0,-6.0,-11.0,-8.0,-16.0,332.0,
10924.0472989049,-22.0,-28.0,-27.0,-10.0,-5.0,-14.0,-12.0,-22.0,-5.0,-17.0,-22.0,-18.0,-15.0,-33.0,-13.0,-16.0,-6.0,-11.0,-8.0,-16.0,
