"EVENT_ID","MENU_HINT","EVENT_NAME","EVENT_DT","SELECTION_ID","SELECTION_NAME","WIN_LOSE","BSP","PPWAP","MORNINGWAP","PPMAX","PPMIN","IPMAX","IPMIN","MORNINGTRADEDVOL","PPTRADEDVOL","IPTRADEDVOL","Date","Year","Month"
"20414391","IRE / Killar 13th May","2m4f Hcap Hrd","13-05-2007 15:05","2325211","Whats Up Bob","0","","17.7856843715730584598401789453553367693","9.50087209730812515864549615388350617774","24","9.45","55","10.5","81.14","950.1","470.58",2007-05-13 15:05:00,2007,5
"20414393","IRE / Killar 13th May","2m1f Hcap Hrd","13-05-2007 15:35","340264","Almier","0","","107.801098955584064474441693990961500046","1","150","90","100","24","0","150.54","47.58",2007-05-13 15:35:00,2007,5
"20414393","IRE / Killar 13th May","2m1f Hcap Hrd","13-05-2007 15:35","387273","Bon Temps Rouler","0","","19.0539873352412126393161477347535149014","1","30","12","20","20","0","1221.76","64.62",2007-05-13 15:35:00,2007,5
"20414393","IRE / Killar 13th May","2m1f Hcap Hrd","13-05-2007 15:35","539091","Rights Of Man","0","","27.4961625112311195715683081285233264752","1","40","22","28","23","0","745.5","123.88",2007-05-13 15:35:00,2007,5
"20414393","IRE / Killar 13th May","2m1f Hcap Hrd","13-05-2007 15:35","589538","Amarula Ridge","0","","41.3108852549939928873233444047465006028","1","100","19","46","40","0","538.46","29.94",2007-05-13 15:35:00,2007,5
"20414393","IRE / Killar 13th May","2m1f Hcap Hrd","13-05-2007 15:35","589559","Dolphin Bay","1","","14.1781802436936476787064325836471993568","15.0398447108085016635422062755972547576","16.5","11.5","25","1.01","6.6","1994.16","11274.42",2007-05-13 15:35:00,2007,5
"20414393","IRE / Killar 13th May","2m1f Hcap Hrd","13-05-2007 15:35","786791","Jawad","0","","14.1822900952508741458577147447633573856","13.7214742840252728530771454288281602253","17","12.5","80","11","150.68","3918.6","177.04",2007-05-13 15:35:00,2007,5
"20414393","IRE / Killar 13th May","2m1f Hcap Hrd","13-05-2007 15:35","865529","Querido","0","","47.7961745910307511233423442839400393475","25.9999273899167719329050478125449562113","65","40","34","9","5.44","301.34","106",2007-05-13 15:35:00,2007,5
"20414393","IRE / Killar 13th May","2m1f Hcap Hrd","13-05-2007 15:35","1033223","Lakil House","0","","18.4089167833349908755791927815318993833","1","24","6.6","15.5","8","0","1304.2","278.22",2007-05-13 15:35:00,2007,5
"20414393","IRE / Killar 13th May","2m1f Hcap Hrd","13-05-2007 15:35","1121636","Jubilant Note","0","","10.4567824598022060551800661367679809162","10.6545237214184626077898006463362073817","12.5","9","20","2.52","50.82","6554.62","2585.48",2007-05-13 15:35:00,2007,5
"20414393","IRE / Killar 13th May","2m1f Hcap Hrd","13-05-2007 15:35","1180668","Clear Riposte","0","","10.57261002825877663224886261434451909","14.4991333556385680039341474277351394041","15.5","9","13","3.8","1","3658.82","540.76",2007-05-13 15:35:00,2007,5
"20414393","IRE / Killar 13th May","2m1f Hcap Hrd","13-05-2007 15:35","1199931","Marikhar","0","","15.1703001147566431441992691624220470306","11.9535268202742531554690093361696024871","20","12.5","16","16","47.78","1488.78","173.5",2007-05-13 15:35:00,2007,5
"20414393","IRE / Killar 13th May","2m1f Hcap Hrd","13-05-2007 15:35","1262155","Phantom Lad","0","","9.85389870050454240520632905998857198424","8.86033713746419705421178147367145959785","16","7.6","21","5.2","287.16","5576.94","1189.82",2007-05-13 15:35:00,2007,5
"20414393","IRE / Killar 13th May","2m1f Hcap Hrd","13-05-2007 15:35","1291182","Bonne Noels","0","","30.7933369682780829245620339462188509481","1","34","28","1","1001","0","460.46","4",2007-05-13 15:35:00,2007,5
"20414393","IRE / Killar 13th May","2m1f Hcap Hrd","13-05-2007 15:35","1324007","Marbeuf","0","","30.1620857389111411307668250576261384941","1","34","25","1","1001","0","374.18","44.34",2007-05-13 15:35:00,2007,5
"20414393","IRE / Killar 13th May","2m1f Hcap Hrd","13-05-2007 15:35","1324017","Holly Tree","0","","10.8607827308454653414106431092365112537","8.39317187887083689164424453413437348694","17","9","26","10","119.14","6850.08","238.1",2007-05-13 15:35:00,2007,5
"20414393","IRE / Killar 13th May","2m1f Hcap Hrd","13-05-2007 15:35","1386654","Gleann An Sagart","0","","10.0182894366964342050700878479368514452","9.18126659954470118399296191633218409893","12","8","11.5","9","67.08","5307.18","393.1",2007-05-13 15:35:00,2007,5
"20414393","IRE / Killar 13th May","2m1f Hcap Hrd","13-05-2007 15:35","1445312","Artiste Bay","0","","20.5789105665440783862595243593876549118","1","30","16","15","15","0","826.88","60",2007-05-13 15:35:00,2007,5
"20414393","IRE / Killar 13th May","2m1f Hcap Hrd","13-05-2007 15:35","1451655","The Budgee","0","","11.0276388404730155169535952868570371174","10.0864009632262397752234735857561950189","13","9","10","5","92.12","4616.92","1162.5",2007-05-13 15:35:00,2007,5
"20414395","IRE / Killar 13th May","2m4f Chs","13-05-2007 16:05","18308","John James","0","","69.549266016435149540884280188640537935","1","90","55","38","15","0","567.1","631.98",2007-05-13 16:05:00,2007,5
"20414395","IRE / Killar 13th May","2m4f Chs","13-05-2007 16:05","33483","Jim","1","","3.69076143343226238553360325672987995462","3.05580392708441472987601404261840738849","4.3","3","30","1.01","477.12","22250.08","55609.26",2007-05-13 16:05:00,2007,5
"20414395","IRE / Killar 13th May","2m4f Chs","13-05-2007 16:05","61909","The Merry Mason","0","","75.5711261412491982666253070352513073401","149.999426352208543997105611143397097921","150","55","100","80","4","334.6","18.68",2007-05-13 16:05:00,2007,5
"20414395","IRE / Killar 13th May","2m4f Chs","13-05-2007 16:05","232937","Callow Lake","0","","5.17166718971402101811226645018779420076","6.76043037667809284500481179463367606765","6.6","4.3","27","1.4","65.32","8837.88","3575.28",2007-05-13 16:05:00,2007,5
"20414395","IRE / Killar 13th May","2m4f Chs","13-05-2007 16:05","722284","De Courcey Sunrise","0","","41.2349298411143570040334186103100176204","1","80","34","75","60","0","575.48","97.38",2007-05-13 16:05:00,2007,5
"20414395","IRE / Killar 13th May","2m4f Chs","13-05-2007 16:05","743989","Django","0","","13.5044845093256433236215190853622895854","7.99995047535038689601271071007172624254","17","10.5","55","10","8","1625.88","701.84",2007-05-13 16:05:00,2007,5
"20414395","IRE / Killar 13th May","2m4f Chs","13-05-2007 16:05","930485","Kit Carson","0","","16.4630686815656157341879402349682626353","8.35795609288757889932961220398982716311","21","13.5","18","12.5","30.74","1279.18","679.8",2007-05-13 16:05:00,2007,5
"20414395","IRE / Killar 13th May","2m4f Chs","13-05-2007 16:05","997386","Sher Beau","0","","2.78851823172224123062055724925237705339","3.19915270667474230196392715380986552371","3.35","2.58","1000","1.04","493.66","90375.08","50460.14",2007-05-13 16:05:00,2007,5
"20414397","IRE / Killar 13th May","2m4f Hcap Chs","13-05-2007 16:35","18312","Super Gale","0","","9.64146143338042247356862694240911710967","8.00925608722821103577810964900770833866","10.5","9","22","7","16.82","2120.82","843.2",2007-05-13 16:35:00,2007,5
"20414397","IRE / Killar 13th May","2m4f Hcap Chs","13-05-2007 16:35","56724","Berkley","0","","112.515507988559670204682662142715320451","1","140","60","34","34","0","86.98","14.48",2007-05-13 16:35:00,2007,5
"20414397","IRE / Killar 13th May","2m4f Hcap Chs","13-05-2007 16:35","66742","Captain Moonlight","0","","78.3421950991734627214943045553212604544","11.9999818500299474505867065319342223085","110","70","90","34","4","84.1","20.24",2007-05-13 16:35:00,2007,5
"20414397","IRE / Killar 13th May","2m4f Hcap Chs","13-05-2007 16:35","249134","Native Churchtown","0","","6.38363588599213746322022603058106101882","6.62515715072606885014003984970601818586","10.5","5.3","12","2.12","105.86","10624.24","6525.88",2007-05-13 16:35:00,2007,5
"20414397","IRE / Killar 13th May","2m4f Hcap Chs","13-05-2007 16:35","296329","Derawar","0","","11.8292584122811793845471650060403128906","8.86714945341765949941208860187993460397","21","9.8","1","1001","13.46","1565","100.82",2007-05-13 16:35:00,2007,5
"20414397","IRE / Killar 13th May","2m4f Hcap Chs","13-05-2007 16:35","306057","Curfew Tolls","0","","33.3415838831489342347140284833504358596","9.99998891496966484674710957834010878931","36","32","1000","50","6.82","220.56","28",2007-05-13 16:35:00,2007,5
"20414397","IRE / Killar 13th May","2m4f Hcap Chs","13-05-2007 16:35","775874","Mandm","0","","40.0544845266520096762838143274076747842","1","44","36","44","22","0","213.62","116.66",2007-05-13 16:35:00,2007,5
"20414397","IRE / Killar 13th May","2m4f Hcap Chs","13-05-2007 16:35","924696","Wing Of Fire","0","","10.0972818973774851147295307711311330479","9.67289367899347982823001636230246719546","11","9","8.8","7","72.18","2618.98","1279.68",2007-05-13 16:35:00,2007,5
"20414397","IRE / Killar 13th May","2m4f Hcap Chs","13-05-2007 16:35","1030570","Dalton","0","","16.1704828368052940235207040230554047399","1","16.5","15.5","95","11","0","566.56","306.64",2007-05-13 16:35:00,2007,5
"20414397","IRE / Killar 13th May","2m4f Hcap Chs","13-05-2007 16:35","1082997","Lugante","0","","18.6882997465085284593924972518853304383","1","23","16","12.5","1.01","0","661.28","17786.36",2007-05-13 16:35:00,2007,5
"20414397","IRE / Killar 13th May","2m4f Hcap Chs","13-05-2007 16:35","1379978","Mr Cheetham","0","","41.3795514880976569860137790488663325013","1","60","38","34","34","0","293.08","61.54",2007-05-13 16:35:00,2007,5
"20414397","IRE / Killar 13th May","2m4f Hcap Chs","13-05-2007 16:35","1383437","Five Seven Live","0","","8.43247917658668331414773604597603606194","8.59478472468739937787431192221460604634","9","7.8","60","3.15","64.98","4063.32","6071.96",2007-05-13 16:35:00,2007,5
"20414397","IRE / Killar 13th May","2m4f Hcap Chs","13-05-2007 16:35","1451664","My Auld Man","0","","8.3222717860683355435984554194608874022","7.5784291161071098773353304785634751908","9.2","7.4","1000","4.2","20.24","2484.92","5363.72",2007-05-13 16:35:00,2007,5
"20414397","IRE / Killar 13th May","2m4f Hcap Chs","13-05-2007 16:35","2154887","Kipper","0","","20.2227431635711352268939380431776877941","1","25","16","22","10","0","514.3","507.52",2007-05-13 16:35:00,2007,5
"20414397","IRE / Killar 13th May","2m4f Hcap Chs","13-05-2007 16:35","2270317","A Good Excuse","1","","9.16340578315262028650153166301622814747","7.64465212134564591591100477268685246731","11.5","7","26","1.01","145.54","4010.88","48443.54",2007-05-13 16:35:00,2007,5
"20414399","IRE / Killar 13th May","1m4f Hcap","13-05-2007 17:05","3764","Rooftop Protest","0","","31.6392537815701919222262775448508578667","1","38","27","1","1001","0","562.92","4",2007-05-13 17:05:00,2007,5
"20414399","IRE / Killar 13th May","1m4f Hcap","13-05-2007 17:05","58069","Do The Trick","0","","6.27294758194802600690494032153003207555","9.06433422362748396799342281167318891305","10.56","5","1000","3.3","516.22","11470.74","789.22",2007-05-13 17:05:00,2007,5
"20414399","IRE / Killar 13th May","1m4f Hcap","13-05-2007 17:05","424449","Pacolet","0","","5.62102635458251555841454906860720951018","4.21600901208524620774909073799141814145","6.4","4.5","6","1.35","379.9","18129.5","9962.4",2007-05-13 17:05:00,2007,5
"20414399","IRE / Killar 13th May","1m4f Hcap","13-05-2007 17:05","444230","Old Flame","0","","9.5465683222495996574974482971439521079","9.64379309017465078111789384931178151847","11","8.6","1","1001","192.9","3055.44","18",2007-05-13 17:05:00,2007,5
"20414399","IRE / Killar 13th May","1m4f Hcap","13-05-2007 17:05","449457","Havetoavit","0","","35.4290072624273257428420559291031574661","1","42","29","1","1001","0","124.24","8",2007-05-13 17:05:00,2007,5
"20414399","IRE / Killar 13th May","1m4f Hcap","13-05-2007 17:05","758088","Gilberto","0","","19.0379989770830164230133961457185008271","1","28","15","1","1001","0","868.7","36.24",2007-05-13 17:05:00,2007,5
"20414399","IRE / Killar 13th May","1m4f Hcap","13-05-2007 17:05","782737","Antigua Bay","0","","16.8262069893608281209311196647141485148","1","30","15","1","1001","0","1187.22","134",2007-05-13 17:05:00,2007,5
"20414399","IRE / Killar 13th May","1m4f Hcap","13-05-2007 17:05","1136068","Look No Further","0","","45.4572412788396779487870536637264550755","1","95","25","55","55","0","335.84","4",2007-05-13 17:05:00,2007,5
"20414399","IRE / Killar 13th May","1m4f Hcap","13-05-2007 17:05","1234765","Sendar","1","","83.0386212237528858623296240754400083407","1","130","46","44","1.01","0","44.14","7495.72",2007-05-13 17:05:00,2007,5
"20414399","IRE / Killar 13th May","1m4f Hcap","13-05-2007 17:05","1245935","Cler","0","","8.76434908263584566695357362769861460924","1","11.5","6.8","6","6","0","2182.84","177.06",2007-05-13 17:05:00,2007,5
"20414399","IRE / Killar 13th May","1m4f Hcap","13-05-2007 17:05","1282031","Campanile","0","","84.3708809097303269712269000608937184696","1","100","55","1","1001","0","91.08","4",2007-05-13 17:05:00,2007,5
"20414399","IRE / Killar 13th May","1m4f Hcap","13-05-2007 17:05","1386658","School Report","0","","86.1344798229489716224492543983015724724","1","120","65","1","1001","0","58","4",2007-05-13 17:05:00,2007,5
"20414399","IRE / Killar 13th May","1m4f Hcap","13-05-2007 17:05","1445313","Thru Thechair","0","","13.9248933264223526419472236591948557649","7.48998491078508242468336261118192900202","21","12","1","1001","8","923.62","8",2007-05-13 17:05:00,2007,5
"20414399","IRE / Killar 13th May","1m4f Hcap","13-05-2007 17:05","1499406","Head Waiter","0","","6.62139261698600571828922390921204156209","6.4634812331589232173594478096073622333","9.8","5.6","55","2.52","66.04","7870.36","2232.34",2007-05-13 17:05:00,2007,5
"20414399","IRE / Killar 13th May","1m4f Hcap","13-05-2007 17:05","2102365","Glamis Castle","0","","48.2005093880475247171838654615665472071","12.4799957315084364254345971965294181202","80","42","65","65","20.44","108.18","4",2007-05-13 17:05:00,2007,5
"20414401","IRE / Killar 13th May","2m1f INHF","13-05-2007 17:35","2411300","Suirview","0","","7.70956295979925274398238869232308254032","16.1774049517203405453760944844905690491","11","6","1000","3.05","12.12","9859.16","2149.36",2007-05-13 17:35:00,2007,5
"20414401","IRE / Killar 13th May","2m1f INHF","13-05-2007 17:35","2141516","Tai Dream","0","","133.447539645765751192709653073431023884","1","290","55","250","190","0","248.96","9.44",2007-05-13 17:35:00,2007,5
"20414401","IRE / Killar 13th May","2m1f INHF","13-05-2007 17:35","2253064","Come See About Me","0","","64.1173963654177096709776065593108048527","1","120","42","190","9.4","0","562.5","453.38",2007-05-13 17:35:00,2007,5
"20414401","IRE / Killar 13th May","2m1f INHF","13-05-2007 17:35","2261085","Klassy","0","","17.775578820541243465680846979417602374","1","25","14","1","1001","0","2391","179.76",2007-05-13 17:35:00,2007,5
"20414401","IRE / Killar 13th May","2m1f INHF","13-05-2007 17:35","2290078","Ryanshan","0","","116.435120015523770967359488900981595994","1","170","60","250","40","0","248.62","11.44",2007-05-13 17:35:00,2007,5
"20414401","IRE / Killar 13th May","2m1f INHF","13-05-2007 17:35","2299717","Flight Dream","0","","28.2692368825800006385000613327172959324","1","46","22","50","50","0","1321.66","28.14",2007-05-13 17:35:00,2007,5
"20414401","IRE / Killar 13th May","2m1f INHF","13-05-2007 17:35","2307661","Phoenix Run","1","","16.0147486688903770759893511667100211393","11.6045665918789123198720116742582487662","24","13","3.1","1.01","23.06","2105.58","16447.9",2007-05-13 17:35:00,2007,5
"20414401","IRE / Killar 13th May","2m1f INHF","13-05-2007 17:35","2309008","Missoni","0","","12.3222877259407339382721266755430805271","16.5889026640642061385512066196445037746","32","7","10.5","10","5.46","4911.18","194",2007-05-13 17:35:00,2007,5
"20414401","IRE / Killar 13th May","2m1f INHF","13-05-2007 17:35","2368884","Andy Vic","0","","86.806025965904518125106057333164266102","35.0798288567546494853846803826094323107","150","43.85","110","38","4.58","301.04","10.56",2007-05-13 17:35:00,2007,5
"20414401","IRE / Killar 13th May","2m1f INHF","13-05-2007 17:35","2368888","Asfahrisucan","0","","136.567530927136438708783466082862464014","1","190","85","38","38","0","155.02","14.1",2007-05-13 17:35:00,2007,5
"20414401","IRE / Killar 13th May","2m1f INHF","13-05-2007 17:35","2381810","Full Of Trix","0","","52.2728507004338555795513960129285547537","1","80","25","65","42","0","565.36","33.72",2007-05-13 17:35:00,2007,5
"20414401","IRE / Killar 13th May","2m1f INHF","13-05-2007 17:35","2387727","Caman Swinger","0","","4.9089871452931498901185518621639586473","4.50412360785477125628898949709183187419","5.6","4.1","75","4.1","7.82","30499.12","2672.88",2007-05-13 17:35:00,2007,5
"20414401","IRE / Killar 13th May","2m1f INHF","13-05-2007 17:35","2403996","The Old Buccaneer","0","","13.9219344898703220820111775313373659129","4.74683934701879237072470362980826413359","19","12","14","14","19.06","2512.86","180.28",2007-05-13 17:35:00,2007,5
"20414401","IRE / Killar 13th May","2m1f INHF","13-05-2007 17:35","2404155","Got Attitude","0","","28.0536209841748767500537330950160635157","1","34","21","1","1001","0","1110.74","77",2007-05-13 17:35:00,2007,5
"20414401","IRE / Killar 13th May","2m1f INHF","13-05-2007 17:35","2411297","Corskeagh Royale","0","","4.10137323480486515966750139020138743849","2.80668034479800867858855054689431701021","4.7","3.8","250","1.3","86.82","35407.2","20856.78",2007-05-13 17:35:00,2007,5
"20414401","IRE / Killar 13th May","2m1f INHF","13-05-2007 17:35","2411298","Great Tsar","0","","61.2174766085707851803914908844252046324","1","110","30","80","80","0","476.28","4.88",2007-05-13 17:35:00,2007,5
"20414401","IRE / Killar 13th May","2m1f INHF","13-05-2007 17:35","2411299","Mister Watzisname","0","","42.0891428962605263770923313938795236062","1","48","32","34","34","0","709.42","14.82",2007-05-13 17:35:00,2007,5
"20414401","IRE / Killar 13th May","2m1f INHF","13-05-2007 17:35","2411301","Ingwelala","0","","66.089532308355963790857158873701733086","28.0598239338966746460907306760318459063","95","29","80","38","4.58","720.54","10.9",2007-05-13 17:35:00,2007,5
"20414403","IRE / Leop 13th May","6f Mdn","13-05-2007 14:25","308747","Fiery Lad","0","","71.9733340291186139957209205239263163388","74.9998150004624988437528906177734555664","100","60","1","1001","5.44","383.26","0",2007-05-13 14:25:00,2007,5
"20414403","IRE / Leop 13th May","6f Mdn","13-05-2007 14:25","518598","Irish Jig","1","","1.25256260468376490267619418699585402409","1.45581179652983824376190133074025145584","1.56","1.19","1.21","1.01","11745.88","233236.72","20436.74",2007-05-13 14:25:00,2007,5
"20414403","IRE / Leop 13th May","6f Mdn","13-05-2007 14:25","2352839","Darraghs Day","0","","27.0542173046347881627678651915836885942","22.9078640731188321894044145560512216549","32","13.5","1","1001","71.64","2003.6","14.66",2007-05-13 14:25:00,2007,5
"20414403","IRE / Leop 13th May","6f Mdn","13-05-2007 14:25","2377706","Herbert Crescent","0","","35.9779755699890412423489161521396306097","34.9691220929807397295057588917440657414","85","25","1","1001","13.62","748.26","0",2007-05-13 14:25:00,2007,5
"20414403","IRE / Leop 13th May","6f Mdn","13-05-2007 14:25","2411303","I Confess","0","","13.1443527970791306848066727741122307874","6.16902305193796340249216649817652758498","18","8.2","1","1001","42.88","2899.7","54",2007-05-13 14:25:00,2007,5
"20414403","IRE / Leop 13th May","6f Mdn","13-05-2007 14:25","2411304","Invincible Woman","0","","28.0388380463206209546742434724495995206","10.6630481927119632901457562957789570793","75","11","1","1001","51.64","606.36","14",2007-05-13 14:25:00,2007,5
"20414403","IRE / Leop 13th May","6f Mdn","13-05-2007 14:25","2411305","Dealmaker Frank","0","","94.6150966002695821476711097798412460686","1","130","50","1","1001","0","267.08","0",2007-05-13 14:25:00,2007,5
"20414403","IRE / Leop 13th May","6f Mdn","13-05-2007 14:25","2411306","Patriot Jack","0","","62.7584587138113233236985610318626265734","1","90","46","1","1001","0","239.96","4.52",2007-05-13 14:25:00,2007,5
"20414403","IRE / Leop 13th May","6f Mdn","13-05-2007 14:25","2411307","Tyrur Ted","0","","203.663911845730027548209366391184573003","1","290","110","1","1001","0","79.86","0",2007-05-13 14:25:00,2007,5
"20414405","IRE / Leop 13th May","1m2f Mdn","13-05-2007 14:55","1538752","Red Rock Canyon","0","","1.65938935317291484010761114872924985099","2.01519880520624903497903857429081519357","2.23","1.52","1000","1.26","5418.62","245616.8","31393.34",2007-05-13 14:55:00,2007,5
"20414405","IRE / Leop 13th May","1m2f Mdn","13-05-2007 14:55","2100329","Summer Gold","0","","120.91428921568627450980392156862745098","51.5857617696102843934016337726226922136","148.89","63.81","1","1001","4.64","73.44","0",2007-05-13 14:55:00,2007,5
"20414405","IRE / Leop 13th May","1m2f Mdn","13-05-2007 14:55","2133908","Prince Erik","1","","4.80238640130732877170308085253302399655","4.35478716631901940590011994408842026424","5.81","3.97","8","1.01","156.74","18791.6","23996.7",2007-05-13 14:55:00,2007,5
"20414405","IRE / Leop 13th May","1m2f Mdn","13-05-2007 14:55","2348148","Dark Strands","0","","72.343503649818961270098880308299683466","1","148.89","29.78","100","100","0","298.44","8.88",2007-05-13 14:55:00,2007,5
"20414405","IRE / Leop 13th May","1m2f Mdn","13-05-2007 14:55","2348155","Diego Velasquez","0","","21.2239966315536966085734968516435289541","18.9116883989517104576369199766985669651","35.45","15.6","1","1001","45.1","1996.98","49.64",2007-05-13 14:55:00,2007,5
"20414405","IRE / Leop 13th May","1m2f Mdn","13-05-2007 14:55","2384588","Gratuitous","0","","247.939705809025180752929444028920468711","60.2698169608593855813092341920708774282","638.1","63.81","1","1001","2.72","80.22","0",2007-05-13 14:55:00,2007,5
"20414405","IRE / Leop 13th May","1m2f Mdn","13-05-2007 14:55","2394057","Solar Sail","0","","515.661502557544757033248081841432225064","1","709","134.71","1","1001","0","62.56","0",2007-05-13 14:55:00,2007,5
"20414405","IRE / Leop 13th May","1m2f Mdn","13-05-2007 14:55","2411309","Star Blast","0","","33.2279347611560829759960277495957417531","8.42197506216379112966180433633742990624","56.72","8.51","1","1001","10","972.7","8.3",2007-05-13 14:55:00,2007,5
"20414405","IRE / Leop 13th May","1m2f Mdn","13-05-2007 14:55","2411311","Posh Lady","0","","57.6311351682253355176468111418078902674","14.8899697198660106920966912292131203154","106.35","26.94","1","1001","10","334.3",".34",2007-05-13 14:55:00,2007,5
"20414405","IRE / Leop 13th May","1m2f Mdn","13-05-2007 14:55","2411312","Roll Over Rover","0","","39.0889535898717380581653219987782709975","29.7509399239152992656233290538471510606","63.81","28.36","60","60","12.16","532.56","4",2007-05-13 14:55:00,2007,5
"20414405","IRE / Leop 13th May","1m2f Mdn","13-05-2007 14:55","2411314","Dark Arts","0","","123.115202827936347622656030461676277683","28.8285733370055692077787770325062020863","347.41","25.52","100","100","21.78","141.12","5.22",2007-05-13 14:55:00,2007,5
"20414405","IRE / Leop 13th May","1m2f Mdn","13-05-2007 14:55","2411315","Sagarich","0","","128.968528319737406571572292218100898445","1","170.16","70.9","190","190","0","64.84","16",2007-05-13 14:55:00,2007,5
"20414405","IRE / Leop 13th May","1m2f Mdn","13-05-2007 14:55","2411316","Curristown Pet","0","","243.428351026185421089879688605803255485","1","283.6","212.7","1","1001","0","28.26","0",2007-05-13 14:55:00,2007,5
"20414405","IRE / Leop 13th May","1m2f Mdn","13-05-2007 14:55","2411317","Rebel Act","0","","84.4208470964304741608950452850293020778","60.2697603061164090880514821447413264138","368.68","49.63","1","1001","2.72","262.78","0",2007-05-13 14:55:00,2007,5
"20414405","IRE / Leop 13th May","1m2f Mdn","13-05-2007 14:55","2411318","Four Corners","0","","399.625506636310998824831290926619124507","1","460.85","212.7","1","1001","0","38.5","8",2007-05-13 14:55:00,2007,5
"20414405","IRE / Leop 13th May","1m2f Mdn","13-05-2007 14:55","2411319","Killua Lady","0","","315.596172465960665658093797276853252648","1","560.11","212.7","1","1001","0","39.66","0",2007-05-13 14:55:00,2007,5
"20414407","IRE / Leop 13th May","1m4f Hcap","13-05-2007 15:25","401200","Valentina Guest","0","","16.4744655425787605241087610266820946741","1","20","13.5","17","11","0","2805.68","511.36",2007-05-13 15:25:00,2007,5
"20414407","IRE / Leop 13th May","1m4f Hcap","13-05-2007 15:25","41378","Mutakarrim","1","","21.0483458645876975322890751843745773809","12.7087713200499080821995837123181462464","26","13","25","1.01","17.64","2391.16","13931.48",2007-05-13 15:25:00,2007,5
"20414407","IRE / Leop 13th May","1m4f Hcap","13-05-2007 15:25","860159","Blaise Hollow","0","","89.0435648824545092309735688670474166556","1","140","34","120","30","0","236.26","35.64",2007-05-13 15:25:00,2007,5
"20414407","IRE / Leop 13th May","1m4f Hcap","13-05-2007 15:25","1097979","Menwaal","0","","14.4714919053171493360028312222239103771","9.54438696741671978330332745911338590492","19.5","8.09","17.5","9","56.86","3465.98","553.14",2007-05-13 15:25:00,2007,5
"20414407","IRE / Leop 13th May","1m4f Hcap","13-05-2007 15:25","1189317","Galistic","0","","3.10451828271568820071227072152493264039","3.74440095411714718233567794003062963591","3.85","2.84","95","1.81","486.54","113952.5","20470.7",2007-05-13 15:25:00,2007,5
"20414407","IRE / Leop 13th May","1m4f Hcap","13-05-2007 15:25","1243197","Merveilles","0","","5.42277537474126742644048898231347863771","5.2444716350701546873283652359821790769","6.4","5.1","12","5.2","53.44","19914.34","1850.18",2007-05-13 15:25:00,2007,5
"20414407","IRE / Leop 13th May","1m4f Hcap","13-05-2007 15:25","1544276","Rhythm N Blues","0","","9.50174257487395297476999530770157283003","8.9578651572789691571313003158192763338","11","8.4","12","1.8","32.18","5953.5","2948.06",2007-05-13 15:25:00,2007,5
"20414407","IRE / Leop 13th May","1m4f Hcap","13-05-2007 15:25","2024790","Grantsville","0","","72.4445555533275811769600111764221777189","1","120","25","85","4.1","0","502.2","418.78",2007-05-13 15:25:00,2007,5
"20414407","IRE / Leop 13th May","1m4f Hcap","13-05-2007 15:25","2149723","Baron De L","0","","8.28554372931760496393076479896024245213","10.0971523086713554895462452616008474025","10.59","7.6","1000","5.5","310","9741.2","1254.8",2007-05-13 15:25:00,2007,5
"20414407","IRE / Leop 13th May","1m4f Hcap","13-05-2007 15:25","2411321","Varsity","0","","10.6712551348885509422240566432040228251","9.60396471978429646332373339130061639654","17","9","22","3","26.24","4102.4","625.1",2007-05-13 15:25:00,2007,5
"20414409","IRE / Leop 13th May","1m2f Grp 2","13-05-2007 15:55","1074311","Yellowstone","0","","14.3580946524013369266329146790717872463","10.3209144493118837291481046110711973033","21","8.51","18","3.15","2283.9","20554.64","3133.88",2007-05-13 15:55:00,2007,5
"20414409","IRE / Leop 13th May","1m2f Grp 2","13-05-2007 15:55","2034852","Archipenko","1","","11.6998160905849425401270136267291751018","6.06346582057114941535227832225058047753","17","5.86","95","1.01","891.44","19272","33008.3",2007-05-13 15:55:00,2007,5
"20414409","IRE / Leop 13th May","1m2f Grp 2","13-05-2007 15:55","2100335","Hernando Cortes","0","","245.769125886910077283160658371065712835","86.5279208020890850123095331109896975121","400","50","300","12.5","32","1002.8","337.42",2007-05-13 15:55:00,2007,5
"20414409","IRE / Leop 13th May","1m2f Grp 2","13-05-2007 15:55","2122710","Macarthur","0","","1.91977030448030067411032045950514575975","2.32766527141256128810602979131211874577","2.51","1.73","1000","1.1","35725.34","574178.68","107187.22",2007-05-13 15:55:00,2007,5
"20414409","IRE / Leop 13th May","1m2f Grp 2","13-05-2007 15:55","2133907","Mores Wells","0","","3.16107798780601200417576593161475966597","2.88785285914943190417061144571536548291","3.5","2.76","1000","2.72","8885.88","125671.48","10708.88",2007-05-13 15:55:00,2007,5
"20414411","IRE / Leop 13th May","1m Grp 3","13-05-2007 16:25","1479530","Gaudeamus","0","","6.40858075723238786134615052530966449175","8.06711914415699969228482888459065586903","7.6","5.8","1000","4.6","149.18","16923.06","3621.66",2007-05-13 16:25:00,2007,5
"20414411","IRE / Leop 13th May","1m Grp 3","13-05-2007 16:25","1522252","Liscanna","0","","14.6853166728321227146530542884965534608","13.2962936104465074889404664593371204219","22","11.5","1000","1000","311.68","5369.4","88.78",2007-05-13 16:25:00,2007,5
